,Atlantic,California,Central,North Central,Northeast,Northwest,Southeast,Southwest,Texas
7/16/2030 6:00,0.926309647,1.108180995,0.942472537,1.075651001,1.022887121,0.890826765,0.88194324,0.756088459,0.957643012
7/16/2030 7:00,0.988258642,1.149664845,1.02205956,1.1688551,1.091046039,0.951349271,0.966021162,1.019354972,1.035570653
7/16/2030 8:00,1.066422945,1.199939596,1.087411166,1.264979693,1.164516266,0.989461675,1.006128262,1.11964722,1.104260568
7/16/2030 9:00,1.116690902,1.238343783,1.161266877,1.31419224,1.203908481,1.042701488,1.100019474,1.160050566,1.067508343
7/16/2030 10:00,1.193981033,1.234390229,1.166320686,1.332542642,1.211968018,1.077358099,1.173521161,1.255832033,1.128451652
7/16/2030 11:00,1.212051954,1.209163731,1.220575886,1.349827867,1.232828506,1.076884026,1.244461032,1.289165941,1.192939133
7/16/2030 12:00,1.266717844,1.196310348,1.272769801,1.397784113,1.304641119,1.099289838,1.324220266,1.3099716,1.248375529
7/16/2030 13:00,1.311721716,1.214176848,1.306161037,1.427513488,1.342045932,1.108972924,1.358573782,1.306893055,1.290502212
7/16/2030 14:00,1.346684628,1.200778829,1.32646521,1.450147904,1.346732382,1.120545864,1.388293634,1.320420302,1.309264652
7/16/2030 15:00,1.369708862,1.223576751,1.351577303,1.472532923,1.351308903,1.126121039,1.405554386,1.326470355,1.334354824
7/16/2030 16:00,1.396036307,1.111528024,1.359647179,1.48784629,1.359918085,1.116712529,1.412014919,1.289670537,1.306242271
7/16/2030 17:00,1.390154687,1.107690824,1.336716699,1.464270231,1.356151567,1.130769521,1.380888169,1.228359592,1.254915992
7/16/2030 18:00,1.383891117,1.111478512,1.301264179,1.437377441,1.362559275,1.138213099,1.342887916,1.195229562,1.203768326
7/16/2030 19:00,1.349836462,1.078592467,1.285856863,1.409587292,1.337139624,1.125471067,1.315190919,1.200754632,1.171419224
7/16/2030 20:00,1.31306305,1.063882373,1.256467867,1.369070966,1.311555079,1.09531278,1.29041971,1.186442458,1.144207766
7/16/2030 21:00,1.274807954,1.026797688,1.181419332,1.303160556,1.302665288,1.053324138,1.239624382,1.134535346,1.069001471
7/16/2030 22:00,1.190921427,0.932511486,1.090691433,1.237970363,1.229892243,0.980317015,1.17699291,1.048774439,0.973348954
7/16/2030 23:00,1.094899733,0.836403232,1.011611884,1.137934685,1.128016922,0.909652366,1.082639731,0.992912111,0.894323542
7/17/2030 0:00,0.996293615,0.760832665,0.945067454,1.074082372,1.056241916,0.851259968,1.039557846,0.93152981,0.83134123
7/17/2030 1:00,0.939707953,0.730427184,0.921998334,1.017371636,1.026326744,0.838670239,0.990911362,0.86100362,0.878629642
7/17/2030 2:00,0.92664849,0.709238411,0.919230772,1.01784945,1.032433594,0.826359377,0.972467696,0.812567516,0.910653628
7/17/2030 3:00,0.916790986,0.701390718,0.936994962,1.037143827,0.992937235,0.82824065,0.959168657,0.793403067,0.928177814
7/17/2030 4:00,0.919796457,0.713659857,0.96589218,1.070891504,0.994962244,0.851841296,0.949180379,0.805498077,0.95004893
7/17/2030 5:00,0.964435421,0.897149828,1.047754986,1.082526866,1.059516645,0.919127376,0.981665031,0.809621491,0.957984184
7/17/2030 6:00,1.117754547,1.140331783,1.111992243,1.234140856,1.183522424,1.013266107,1.032978321,0.858246182,0.937230907
7/17/2030 7:00,1.220607221,1.284132724,1.18934272,1.335197425,1.299078129,1.085803449,1.106298021,1.134800386,1.10309657
7/17/2030 8:00,1.294520958,1.322504728,1.232279167,1.417602919,1.374203078,1.112623924,1.193357727,1.267789426,1.141829598
7/17/2030 9:00,1.339354406,1.329248298,1.265738415,1.460615534,1.328556477,1.102597618,1.268875267,1.317239819,1.158862096
7/17/2030 10:00,1.346707685,1.309136417,1.340326562,1.500814871,1.36748294,1.108059102,1.329035918,1.381726149,1.247643013
7/17/2030 11:00,1.426983236,1.284516444,1.404511502,1.555248414,1.42710789,1.130816714,1.383002016,1.366787054,1.329183061
7/17/2030 12:00,1.490974307,1.275272505,1.459219242,1.60800378,1.482659679,1.155030865,1.44201475,1.325879111,1.391661643
7/17/2030 13:00,1.535577182,1.328369455,1.493727443,1.630104442,1.522992077,1.17218327,1.474723385,1.335568371,1.440647886
7/17/2030 14:00,1.566411832,1.30420252,1.51923976,1.649417464,1.560223318,1.181956451,1.498927636,1.40674187,1.471608219
7/17/2030 15:00,1.598111632,1.219650428,1.537631752,1.674480575,1.595004298,1.199840343,1.521717988,1.411731763,1.479685962
7/17/2030 16:00,1.633586817,1.144025398,1.540645203,1.692504665,1.631003176,1.199921858,1.528206519,1.411543176,1.46697631
7/17/2030 17:00,1.651356991,1.137791804,1.5235062,1.68909004,1.65044905,1.196122845,1.51975813,1.40191508,1.432232985
7/17/2030 18:00,1.612117448,1.078265686,1.443173661,1.628041682,1.590734421,1.1485054,1.442819692,1.363417984,1.351600052
7/17/2030 19:00,1.526595856,1.011909351,1.388858297,1.538422357,1.503528846,1.104695549,1.370311934,1.301220175,1.28313491
7/17/2030 20:00,1.467568123,1.015602966,1.345307127,1.475005904,1.452385791,1.082251125,1.354724061,1.240393439,1.246292374
7/17/2030 21:00,1.41958284,0.987220061,1.253613983,1.419129595,1.426679746,1.037059814,1.288802826,1.167843769,1.154141885
7/17/2030 22:00,1.320752164,0.900677576,1.161860674,1.320804725,1.348398675,0.958434613,1.18363543,1.066975568,1.045687399
7/17/2030 23:00,1.205146789,0.817464792,1.095185451,1.228460692,1.221291739,0.901309982,1.093565941,0.973589658,1.033684174
7/18/2030 0:00,1.105841934,0.763711803,1.088700777,1.190445316,1.103491167,0.859256987,1.045913386,0.909429531,1.044746167
7/18/2030 1:00,1.070399831,0.739383953,1.061127176,1.190174943,1.09912004,0.836602341,1.00865508,0.853200224,1.012447236
7/18/2030 2:00,1.02929866,0.714892712,1.043373449,1.175306759,1.047430233,0.82266762,0.998029848,0.813964074,0.985613075
7/18/2030 3:00,1.036223875,0.697588176,1.024795732,1.111908953,1.030532978,0.823248949,0.974245567,0.797399059,0.974862151
7/18/2030 4:00,1.015683816,0.715056102,1.013241554,1.117157918,1.02733057,0.840888297,1.006954203,0.79346423,0.974147697
7/18/2030 5:00,1.060960366,0.8856308,0.999945224,1.171101993,1.08931321,0.877690031,1.052282926,0.802434823,0.961719011
7/18/2030 6:00,1.146022817,1.134528946,1.090518788,1.267520267,1.21426785,1.010301547,1.070257626,0.853735401,0.955565878
7/18/2030 7:00,1.241745767,1.244116913,1.170168591,1.373977304,1.329308624,1.079481771,1.137543762,1.144693523,1.060755149
7/18/2030 8:00,1.324240836,1.256732638,1.246959278,1.443164822,1.410789209,1.10933545,1.247050845,1.234124218,1.133386601
7/18/2030 9:00,1.368949975,1.287088606,1.320613569,1.463240017,1.453042473,1.115719337,1.318193702,1.245658565,1.19598961
7/18/2030 10:00,1.424025885,1.293686115,1.394767487,1.523032073,1.4810281,1.124894029,1.395846088,1.272539762,1.278390615
7/18/2030 11:00,1.505196661,1.273636124,1.461343307,1.580549267,1.505961749,1.134984688,1.435960188,1.327703812,1.355116128
7/18/2030 12:00,1.570791719,1.30709156,1.513793575,1.626780718,1.544581568,1.157701543,1.489100346,1.396079098,1.41114255
7/18/2030 13:00,1.609303453,1.313877216,1.54449834,1.649319571,1.582188882,1.184073688,1.534744046,1.379774026,1.447987092
7/18/2030 14:00,1.632541218,1.303308823,1.567488984,1.662740327,1.634972194,1.215147943,1.578112911,1.437879002,1.462428692
7/18/2030 15:00,1.658808514,1.214038213,1.589051378,1.681643129,1.674399124,1.219749232,1.619787898,1.389748713,1.469127699
7/18/2030 16:00,1.689569982,1.121754782,1.595133213,1.690758894,1.704516796,1.23616586,1.631869025,1.416385258,1.470074953
7/18/2030 17:00,1.704685557,1.122487563,1.570510283,1.678571132,1.727121685,1.247286179,1.59362379,1.399682625,1.449227352
7/18/2030 18:00,1.664777352,1.075933658,1.483865715,1.603922546,1.676493562,1.197502159,1.520689062,1.354248611,1.380481244
7/18/2030 19:00,1.586225084,1.021059217,1.429461412,1.512550458,1.591113387,1.137554546,1.445493499,1.292519719,1.316674099
7/18/2030 20:00,1.537709483,1.028570227,1.380856434,1.4465911,1.538998328,1.109350466,1.404994426,1.229552273,1.278340443
7/18/2030 21:00,1.495799301,1.002296545,1.288606114,1.354027972,1.508400439,1.067044346,1.31337805,1.154301232,1.183540855
7/18/2030 22:00,1.39503582,0.917541453,1.186140928,1.300414871,1.426358637,0.990259661,1.219444841,1.058927519,1.132266755
7/18/2030 23:00,1.284361703,0.832575934,1.122819217,1.243753082,1.306012339,0.922070485,1.159389182,0.966173628,1.121467666
7/19/2030 0:00,1.183131061,0.7682397,1.11953895,1.186049424,1.20524788,0.877327505,1.093152971,0.896167325,1.084627137
7/19/2030 1:00,1.147926549,0.728902207,1.078608854,1.16097699,1.18694469,0.849398001,1.060185354,0.838199965,1.01872881
7/19/2030 2:00,1.136764803,0.709047789,1.037942959,1.158800021,1.190450849,0.828528097,1.023578001,0.797699777,0.981232028
7/19/2030 3:00,1.114410233,0.698813604,1.027262472,1.073390124,1.182156989,0.828858446,1.031802406,0.775018449,0.960829958
7/19/2030 4:00,1.093526319,0.71028312,1.008757999,1.083188814,1.182148311,0.846255395,1.045423421,0.776690241,0.948662167
7/19/2030 5:00,1.082420713,0.793263197,1.043985556,1.137065296,1.218346797,0.90379189,1.05637763,0.788250073,0.925777571
7/19/2030 6:00,1.224765558,1.168667651,1.111293813,1.216778714,1.310085501,1.024493682,1.128269432,0.832241657,0.968486253
7/19/2030 7:00,1.311949281,1.279211205,1.174406257,1.274510341,1.367650727,1.093373588,1.167389604,1.10260819,1.051483305
7/19/2030 8:00,1.348650514,1.327342076,1.260389016,1.309043499,1.433304419,1.127262245,1.274131887,1.23800298,1.144011091
7/19/2030 9:00,1.390831369,1.339504763,1.346591506,1.324878966,1.424423307,1.111296093,1.345820704,1.283182147,1.226291682
7/19/2030 10:00,1.444180987,1.292997895,1.408286163,1.361148571,1.471542378,1.11961059,1.421247251,1.295751171,1.317625367
7/19/2030 11:00,1.524338244,1.26653359,1.47862095,1.399273495,1.552522497,1.149234742,1.476662245,1.332576474,1.390525742
7/19/2030 12:00,1.578385597,1.228664136,1.533841396,1.44115334,1.611100228,1.172861129,1.544564336,1.383061544,1.453335461
7/19/2030 13:00,1.610586643,1.262164133,1.562246835,1.471707819,1.638316352,1.193308443,1.590110044,1.430886017,1.495827399
7/19/2030 14:00,1.614637713,1.217229279,1.583364535,1.49805054,1.636239271,1.205709401,1.643103212,1.444968829,1.520122841
7/19/2030 15:00,1.595195383,1.172019631,1.605520725,1.519377376,1.621205024,1.226094506,1.673516014,1.424137685,1.532796368
7/19/2030 16:00,1.570640343,1.19323316,1.611048002,1.53139732,1.589050771,1.246205036,1.659482028,1.419020369,1.519833849
7/19/2030 17:00,1.543148002,1.193022733,1.588682544,1.51965008,1.555094259,1.256634625,1.653203482,1.427002158,1.494456691
7/19/2030 18:00,1.485137798,1.141418577,1.495804423,1.456657833,1.489246745,1.208032569,1.579337822,1.393754898,1.422706266
7/19/2030 19:00,1.40358407,1.081526068,1.423601924,1.374126475,1.40826084,1.157199584,1.493041061,1.331118753,1.34965738
7/19/2030 20:00,1.359517528,1.088915773,1.373241715,1.330407628,1.361488913,1.127693415,1.450575131,1.259807637,1.307163435
7/19/2030 21:00,1.323263406,1.057401218,1.286319868,1.252467949,1.34174218,1.074966286,1.362269515,1.195902356,1.213756631
7/19/2030 22:00,1.233320825,0.967481997,1.182395041,1.145516783,1.271066466,0.999878394,1.271857052,1.101216729,1.104108044
7/19/2030 23:00,1.127731347,0.874136528,1.099423117,1.059340051,1.162051541,0.933212255,1.215798104,1.013401761,1.115998883
7/20/2030 0:00,1.039847884,0.816058643,1.063198923,1.018819064,1.059001714,0.885253735,1.157660307,0.94135159,1.105099449
7/20/2030 1:00,1.012242261,0.772440815,1.061307669,0.972310246,0.983353156,0.854411154,1.10160836,0.887538226,1.052354297
7/20/2030 2:00,1.013966547,0.741508029,1.021444837,0.960852025,0.941102785,0.835954513,1.097814634,0.849882124,1.02544588
7/20/2030 3:00,0.981149971,0.730152391,0.995644778,0.968098488,0.946202915,0.836220509,1.080595879,0.829642224,0.97405538
7/20/2030 4:00,0.963679542,0.737995134,0.977095835,0.987553689,0.956544927,0.850125197,1.104352161,0.829025496,0.927244609
7/20/2030 5:00,0.976513445,0.76690782,1.069767305,1.061647545,1.019736786,0.889940829,1.116391291,0.842292798,0.947965776
7/20/2030 6:00,1.098363343,0.972170809,1.107621169,1.154439091,1.16573995,0.959530771,1.132140152,0.90186569,0.971783578
7/20/2030 7:00,1.173605382,1.141814675,1.170241835,1.204595613,1.26221139,1.022674618,1.192650778,1.11548303,1.12050235
7/20/2030 8:00,1.185346569,1.232882581,1.24469919,1.285712174,1.27166529,1.078885426,1.276224736,1.249990954,1.195002219
7/20/2030 9:00,1.224208172,1.279617206,1.297183464,1.280155543,1.255268501,1.104305136,1.358986753,1.348269915,1.248403625
7/20/2030 10:00,1.255531035,1.318266478,1.359103083,1.293788402,1.217215685,1.126873978,1.437885049,1.422160077,1.336293482
7/20/2030 11:00,1.29762768,1.275279931,1.420444602,1.328034872,1.235417625,1.159314676,1.51380856,1.439036005,1.410538475
7/20/2030 12:00,1.32968938,1.211478429,1.46886124,1.360484293,1.252589703,1.177638318,1.578049915,1.362459762,1.483416775
7/20/2030 13:00,1.354707571,1.252271583,1.493743138,1.382209696,1.265567119,1.195976977,1.612739408,1.36027318,1.536627527
7/20/2030 14:00,1.374057672,1.275334395,1.504449784,1.39501512,1.282024658,1.207037232,1.646791946,1.388999465,1.576227532
7/20/2030 15:00,1.397838788,1.292673589,1.520853735,1.410370442,1.302538002,1.229663991,1.668273393,1.405228083,1.599082026
7/20/2030 16:00,1.419744241,1.324727828,1.51607459,1.41783833,1.329811983,1.253524197,1.671941128,1.41740974,1.594436069
7/20/2030 17:00,1.428463917,1.329503286,1.485715116,1.408482492,1.349506644,1.261469733,1.654813366,1.416150799,1.563130551
7/20/2030 18:00,1.373109315,1.26966029,1.409894907,1.348063451,1.298910343,1.222404894,1.581633656,1.378984002,1.48888355
7/20/2030 19:00,1.290179165,1.186209846,1.347140833,1.281565678,1.219856875,1.17861864,1.479371049,1.336159615,1.409494891
7/20/2030 20:00,1.253499986,1.16900681,1.305648332,1.250524061,1.183102958,1.153289025,1.428029761,1.288620569,1.360470518
7/20/2030 21:00,1.217031332,1.124433395,1.23044023,1.177474405,1.165068805,1.103296928,1.339773142,1.233476908,1.259182646
7/20/2030 22:00,1.138963268,1.023260037,1.170199981,1.147686759,1.103916419,1.028466451,1.253042412,1.138342751,1.148042938
7/20/2030 23:00,1.067241981,0.919066431,1.118432448,1.092220671,1.010936674,0.959103892,1.192503788,1.047015999,1.090352802
7/21/2030 0:00,0.988827055,0.854447976,1.081828957,1.044098939,0.922328056,0.912243675,1.15721234,0.977809914,1.113177192
7/21/2030 1:00,0.946800584,0.802526942,1.045408575,1.015574588,0.887587577,0.875877401,1.103281239,0.920974072,1.08929517
7/21/2030 2:00,0.942914925,0.768526871,1.015441478,0.991341242,0.894805288,0.859643109,1.084123624,0.880208844,1.054545823
7/21/2030 3:00,0.92345054,0.747558427,0.976151516,0.944107546,0.907412417,0.849035475,1.058939444,0.858042305,1.050431694
7/21/2030 4:00,0.902340063,0.758654126,0.966690012,0.947888106,0.899179308,0.866089204,1.056692607,0.857563194,1.046947728
7/21/2030 5:00,0.912847182,0.828414428,0.980109286,0.983204413,0.933361464,0.898396905,1.055985658,0.865906865,1.017049041
7/21/2030 6:00,1.031188358,1.250355458,1.036294978,1.053792743,0.998861834,1.022121176,1.091543087,0.931203607,0.998252485
7/21/2030 7:00,1.087509362,1.329708762,1.086252348,1.126746836,1.023844662,1.090788715,1.166710653,1.225026202,1.079740354
7/21/2030 8:00,1.135741258,1.383714263,1.156540049,1.185277929,1.03422428,1.143470796,1.290426709,1.318356046,1.183580993
7/21/2030 9:00,1.163093251,1.415070379,1.211781421,1.221857531,1.073246208,1.131080564,1.373160728,1.397720308,1.281398947
7/21/2030 10:00,1.149471389,1.374373775,1.26789387,1.252115998,1.106586538,1.144775031,1.436835125,1.436558898,1.372887162
7/21/2030 11:00,1.166072657,1.359903816,1.321573584,1.282626193,1.128494245,1.166485823,1.511057759,1.436523219,1.459769559
7/21/2030 12:00,1.181405773,1.397805453,1.368177443,1.315022006,1.134031199,1.175098492,1.58061873,1.429117383,1.540328237
7/21/2030 13:00,1.188248783,1.458017316,1.396088487,1.336243955,1.127079632,1.183432296,1.615595201,1.439306142,1.592100046
7/21/2030 14:00,1.190427198,1.429201179,1.411451333,1.357144254,1.125644768,1.196779253,1.640009436,1.489811599,1.620064088
7/21/2030 15:00,1.199658145,1.381765955,1.429550351,1.386840999,1.132425656,1.183606051,1.657634162,1.529868355,1.626028573
7/21/2030 16:00,1.21505943,1.384439618,1.4296079,1.406967471,1.144222781,1.195683095,1.663779718,1.519587851,1.603007508
7/21/2030 17:00,1.216912035,1.387281622,1.405120993,1.398609216,1.154700757,1.220133209,1.655912286,1.484505697,1.543378713
7/21/2030 18:00,1.16539798,1.316924696,1.33990018,1.337549204,1.105576927,1.182441249,1.603640065,1.420717646,1.453951577
7/21/2030 19:00,1.098489657,1.222091383,1.272777648,1.262045214,1.038352406,1.130947567,1.502728361,1.367148936,1.371877695
7/21/2030 20:00,1.066987348,1.184947283,1.228496658,1.221850538,1.018015528,1.106188555,1.451352075,1.312637293,1.319313163
7/21/2030 21:00,1.044198699,1.13365753,1.154136089,1.150066507,1.010977174,1.067981765,1.362108527,1.249588297,1.231328983
7/21/2030 22:00,0.983965971,1.036326323,1.067679862,1.050995781,0.963215886,0.999923441,1.268161319,1.19526524,1.134923881
7/21/2030 23:00,0.911378531,0.937799396,1.019119353,0.99982303,0.88886044,0.935108543,1.207881677,1.132511866,1.04613895
7/22/2030 0:00,0.853034498,0.867578629,0.969444494,0.974202857,0.825460294,0.896067301,1.142884376,1.031852639,0.987308899
7/22/2030 1:00,0.815999435,0.804703006,0.921817841,0.961320516,0.75990496,0.855777597,1.072931433,0.967233789,1.019987132
7/22/2030 2:00,0.789942662,0.773695951,0.879077582,0.969909521,0.777892827,0.833118661,1.015458588,0.911911735,1.053147019
7/22/2030 3:00,0.766771062,0.750095931,0.860274903,0.882385586,0.777832077,0.819151763,0.991688306,0.882002963,1.057933458
7/22/2030 4:00,0.754839402,0.740307356,0.851600767,0.836855705,0.780030659,0.813797536,0.981315056,0.864036292,1.047319003
7/22/2030 5:00,0.768904365,0.798707071,0.948449739,0.928465535,0.805415596,0.838685255,0.992927217,0.846813773,1.03018616
7/22/2030 6:00,0.883816015,1.161753264,0.977535297,1.057815707,0.894432108,0.923158062,1.035085169,0.875106819,0.929634818
7/22/2030 7:00,0.934055903,1.222437969,1.033906713,1.078023758,0.965521503,0.989187099,1.122004885,1.177288376,0.976676382
7/22/2030 8:00,0.989851602,1.272289391,1.109025877,1.087405234,1.033732492,1.044331782,1.223903518,1.268370475,1.089584162
7/22/2030 9:00,1.02587114,1.339423068,1.121506064,1.147292853,1.06584046,1.081880018,1.300526979,1.36158309,1.206369259
7/22/2030 10:00,1.0441185,1.37148721,1.162614036,1.142172082,1.09701403,1.079419562,1.386991728,1.454805899,1.318943895
7/22/2030 11:00,1.037113086,1.37136838,1.223246661,1.18574642,1.099446934,1.092661408,1.467079938,1.437027815,1.414885405
7/22/2030 12:00,1.068842961,1.373321639,1.276602011,1.230973296,1.120139636,1.118782573,1.506921058,1.407776547,1.498036988
7/22/2030 13:00,1.094616028,1.396369597,1.31184788,1.267270871,1.131173043,1.13353673,1.543101442,1.426125487,1.557075756
7/22/2030 14:00,1.116374115,1.314043082,1.335863934,1.299200524,1.114235287,1.148256566,1.566773731,1.435672032,1.597295891
7/22/2030 15:00,1.135349284,1.299179501,1.353400546,1.33076191,1.085723158,1.158606785,1.584986414,1.448638617,1.616050303
7/22/2030 16:00,1.156717402,1.317731746,1.354582907,1.351049208,1.10517771,1.171297334,1.575285115,1.446304224,1.60773374
7/22/2030 17:00,1.154389615,1.308532367,1.321340774,1.332050843,1.104882638,1.170434995,1.538453778,1.407883582,1.557250355
7/22/2030 18:00,1.146961149,1.292537431,1.287761197,1.309188009,1.115881331,1.171829325,1.507124043,1.334472532,1.498863828
7/22/2030 19:00,1.125311331,1.244567475,1.265822122,1.283386034,1.09355705,1.156440211,1.448608273,1.307397651,1.444298423
7/22/2030 20:00,1.102224943,1.210149025,1.231224982,1.249715273,1.057555279,1.128733799,1.404238481,1.253645451,1.389044655
7/22/2030 21:00,1.085360019,1.160988299,1.160576295,1.178413718,1.048833275,1.08608446,1.337897277,1.196733156,1.294722708
7/22/2030 22:00,1.028213964,1.059354477,1.076474327,1.140570821,1.004795111,1.01880267,1.241178269,1.127761529,1.194335931
7/22/2030 23:00,0.950751405,0.951766805,1.002482591,1.086088331,0.929424267,0.946696499,1.155224483,1.051628719,1.101685725
7/23/2030 0:00,0.874248232,0.865080735,0.942700116,1.024911779,0.845389278,0.887038478,1.113038533,0.981974104,1.062077692
7/23/2030 1:00,0.821225426,0.807918827,0.910049163,0.969695087,0.781034485,0.852276756,1.052597903,0.923700929,1.052344262
7/23/2030 2:00,0.799152557,0.770207812,0.886190059,0.931633095,0.760072746,0.832629573,1.026538787,0.879576825,1.060255433
7/23/2030 3:00,0.774766938,0.745560608,0.872689694,0.918317225,0.777696112,0.82065764,1.007584157,0.850610985,1.065754319
7/23/2030 4:00,0.760235816,0.73125899,0.876550678,0.901244102,0.780603447,0.812684217,0.989637455,0.831946035,1.057875258
7/23/2030 5:00,0.76224481,0.827741062,0.937834648,0.904409331,0.816671754,0.805036853,0.954024029,0.815024235,1.015146507
7/23/2030 6:00,0.868823747,1.129132109,0.97105847,0.94947072,0.8909867,0.903163369,0.97296466,0.81896416,0.901943714
7/23/2030 7:00,0.912828135,1.174114,1.033543111,1.022350228,0.949778503,0.956130751,1.046886316,1.125839987,0.943412136
7/23/2030 8:00,0.96299885,1.23346435,1.111081929,1.112892551,1.011558641,1.009512142,1.169160476,1.212941386,1.033124251
7/23/2030 9:00,1.024829551,1.288059046,1.169472777,1.194908801,1.04757777,1.055827497,1.24586793,1.305878767,1.131114799
7/23/2030 10:00,1.077598726,1.301929907,1.190462301,1.259483663,1.091390291,1.061391947,1.331968706,1.39710358,1.22168185
7/23/2030 11:00,1.079288928,1.325455659,1.261281019,1.323851082,1.12819628,1.105690886,1.412483885,1.431492552,1.310167754
7/23/2030 12:00,1.124500315,1.341487729,1.320349369,1.336560944,1.098052571,1.114271379,1.47577331,1.346226047,1.38757561
7/23/2030 13:00,1.16538996,1.354390625,1.361543665,1.375625181,1.12367183,1.135641096,1.516188388,1.374733164,1.450575984
7/23/2030 14:00,1.199727317,1.31704105,1.393776082,1.409207372,1.144818712,1.145926962,1.541736541,1.384330679,1.492200944
7/23/2030 15:00,1.226634203,1.277035141,1.419696471,1.440750111,1.162586722,1.14276076,1.570672449,1.391323664,1.517576095
7/23/2030 16:00,1.261601125,1.285838421,1.427209172,1.46833748,1.1859264,1.157712269,1.578686869,1.374809618,1.523341897
7/23/2030 17:00,1.280210384,1.280436634,1.394751792,1.453408695,1.191370781,1.162377912,1.546783176,1.334248267,1.490493078
7/23/2030 18:00,1.29231347,1.270385644,1.357415865,1.435442876,1.204845771,1.164913447,1.505878133,1.295756268,1.442843426
7/23/2030 19:00,1.26846619,1.222014639,1.336907655,1.40315661,1.183545567,1.148344516,1.472371555,1.2930498,1.405521244
7/23/2030 20:00,1.240003436,1.192369171,1.302700277,1.368206239,1.155045009,1.121223723,1.430290598,1.265200186,1.365857018
7/23/2030 21:00,1.217400249,1.139792099,1.222652865,1.291322414,1.152632355,1.082978321,1.357103889,1.213308365,1.269423819
7/23/2030 22:00,1.150098949,1.032912453,1.135205234,1.190622457,1.103803597,1.009291194,1.289852751,1.142379518,1.244100848
7/23/2030 23:00,1.060212507,0.918469808,1.067619698,1.121796214,1.015264408,0.931315966,1.189675993,1.061042744,1.169570875
7/24/2030 0:00,0.960060546,0.822470481,1.041618219,1.08221687,0.908297635,0.875319669,1.11985604,0.986867155,1.109618971
7/24/2030 1:00,0.935376185,0.77463916,1.015684751,1.083666629,0.902636288,0.848286827,1.062117215,0.920887425,1.081520467
7/24/2030 2:00,0.932759681,0.751893226,1.003678032,1.071618715,0.886601108,0.836119688,1.036366076,0.889791068,1.055535221
7/24/2030 3:00,0.927524668,0.741728358,1.002704938,1.068143489,0.896075258,0.838451437,1.039200871,0.870152606,1.028773308
7/24/2030 4:00,0.945822152,0.760431616,1.007635802,1.097966097,0.884998458,0.857933446,1.050659043,0.872007887,0.990654389
7/24/2030 5:00,0.977008676,0.784291575,1.014070776,1.123040862,0.924694424,0.893031952,1.088792286,0.886732912,0.977348691
7/24/2030 6:00,1.119498883,1.246211282,1.066683226,1.176826442,1.097210746,1.007096733,1.116552279,0.928578689,1.004465824
7/24/2030 7:00,1.170099668,1.329587457,1.116046799,1.272592091,1.212130019,1.075125025,1.177797852,1.262106351,1.07840577
7/24/2030 8:00,1.204395922,1.395213486,1.204794505,1.338598065,1.172604732,1.11220777,1.266229458,1.350262814,1.162675192
7/24/2030 9:00,1.218391713,1.381152003,1.288844156,1.410932165,1.176732858,1.106437389,1.364474356,1.425162167,1.259511776
7/24/2030 10:00,1.287982705,1.369788939,1.365150912,1.479203678,1.244767382,1.124756741,1.412231903,1.444397973,1.335207753
7/24/2030 11:00,1.364240268,1.311540237,1.433793248,1.536860719,1.302020178,1.138689316,1.486328546,1.451625416,1.391167948
7/24/2030 12:00,1.428253394,1.282397319,1.489045084,1.585711992,1.345760377,1.158126278,1.541806536,1.428566915,1.443748535
7/24/2030 13:00,1.474422161,1.336586015,1.526666138,1.618904939,1.380411178,1.164246314,1.574585166,1.450651903,1.48538353
7/24/2030 14:00,1.50567886,1.291834357,1.553849979,1.647065686,1.411798821,1.175366633,1.601946188,1.483027588,1.521108226
7/24/2030 15:00,1.545222158,1.319326041,1.578781578,1.670420319,1.444951115,1.190736441,1.618283007,1.479831815,1.545979646
7/24/2030 16:00,1.581008116,1.346260712,1.591643678,1.68461257,1.479532486,1.21702278,1.634472836,1.438776061,1.54713361
7/24/2030 17:00,1.597558256,1.345297698,1.578812968,1.676042212,1.505588569,1.235545919,1.623140656,1.435473252,1.516008711
7/24/2030 18:00,1.550474214,1.274255028,1.504418394,1.617406234,1.456933383,1.19324409,1.556876446,1.422613704,1.438773448
7/24/2030 19:00,1.47367731,1.186623273,1.448695706,1.534441347,1.377162485,1.13910547,1.490241264,1.364941966,1.368933584
7/24/2030 20:00,1.426098036,1.163996169,1.399795137,1.477520839,1.343582046,1.116746851,1.440712844,1.314961492,1.335787745
7/24/2030 21:00,1.385367787,1.105230064,1.310984651,1.428522725,1.31777475,1.067153748,1.404714447,1.252794264,1.227652355
7/24/2030 22:00,1.289428298,0.996590257,1.209126341,1.343693197,1.238602675,0.992359737,1.31642283,1.163164789,1.115744008
7/24/2030 23:00,1.188255801,0.894109775,1.132586775,1.257472181,1.130279146,0.93139748,1.172646224,1.075151041,1.07867068
7/25/2030 0:00,1.097379899,0.821098992,1.127470186,1.181014892,1.027524393,0.888709529,1.144389267,1.00708157,1.071907452
7/25/2030 1:00,1.066657528,0.774141561,1.093801671,1.124203932,1.004589717,0.863397075,1.104401158,0.948675875,1.045984419
7/25/2030 2:00,1.077304996,0.757636649,1.065404079,1.106177511,1.046359871,0.848136668,1.082975707,0.932207701,1.001144417
7/25/2030 3:00,1.051195091,0.751559018,1.036844305,1.066933803,1.022759835,0.84746739,1.049154152,0.906452925,0.985159517
