hour,power,driving,fraction,E_cap
222,62534.56915,628.9135666,0.852057842,146784.7981
223,60656.89932,737.6730555,0.82647386,146784.7981
224,55350.4411,1045.036829,0.754171301,146784.7981
225,46207.0054,1574.648253,0.629588432,146784.7981
226,25715.9129,2761.545285,0.350389321,146784.7981
227,12653.8619,3518.133034,0.172413793,146784.7981
228,7755.59278,3801.85344,0.10567297,146784.7981
229,6775.938955,3858.597521,0.092324805,146784.7981
230,2530.772381,4104.48854,0.034482759,146784.7981
231,2530.772381,4104.48854,0.034482759,146784.7981
232,3020.599293,4076.116499,0.041156841,146784.7981
233,4326.804393,4000.457724,0.058954394,146784.7981
234,7265.765868,3830.225481,0.098998888,146784.7981
235,15347.90992,3362.086811,0.209121246,146784.7981
236,31022.37112,2454.181512,0.42269188,146784.7981
237,42125.11447,1811.081925,0.573971079,146784.7981
238,49309.24252,1394.958663,0.67185762,146784.7981
239,57228.11093,936.2773397,0.779755284,146784.7981
240,63922.41207,548.5261182,0.870967742,146784.7981
241,65759.26299,442.130966,0.895995551,146784.7981
242,67596.11391,335.7358137,0.921023359,146784.7981
243,65473.53063,458.681323,0.892102336,146784.7981
244,64248.96335,529.6114245,0.87541713,146784.7981
245,63269.30952,586.3555057,0.862068966,146784.7981
246,62534.56915,628.9135666,0.852057842,146784.7981
247,60656.89932,737.6730555,0.82647386,146784.7981
248,55350.4411,1045.036829,0.754171301,146784.7981
249,46207.0054,1574.648253,0.629588432,146784.7981
250,25715.9129,2761.545285,0.350389321,146784.7981
251,12653.8619,3518.133034,0.172413793,146784.7981
252,7755.59278,3801.85344,0.10567297,146784.7981
253,6775.938955,3858.597521,0.092324805,146784.7981
254,2530.772381,4104.48854,0.034482759,146784.7981
255,2530.772381,4104.48854,0.034482759,146784.7981
256,3020.599293,4076.116499,0.041156841,146784.7981
257,4326.804393,4000.457724,0.058954394,146784.7981
258,7265.765868,3830.225481,0.098998888,146784.7981
259,15347.90992,3362.086811,0.209121246,146784.7981
260,31022.37112,2454.181512,0.42269188,146784.7981
261,42125.11447,1811.081925,0.573971079,146784.7981
262,49309.24252,1394.958663,0.67185762,146784.7981
263,57228.11093,936.2773397,0.779755284,146784.7981
264,63922.41207,548.5261182,0.870967742,146784.7981
265,65759.26299,442.130966,0.895995551,146784.7981
266,67596.11391,335.7358137,0.921023359,146784.7981
267,65473.53063,458.681323,0.892102336,146784.7981
268,64248.96335,529.6114245,0.87541713,146784.7981
269,63269.30952,586.3555057,0.862068966,146784.7981
270,62534.56915,628.9135666,0.852057842,146784.7981
271,60656.89932,737.6730555,0.82647386,146784.7981
272,55350.4411,1045.036829,0.754171301,146784.7981
273,46207.0054,1574.648253,0.629588432,146784.7981
274,25715.9129,2761.545285,0.350389321,146784.7981
275,12653.8619,3518.133034,0.172413793,146784.7981
276,7755.59278,3801.85344,0.10567297,146784.7981
277,6775.938955,3858.597521,0.092324805,146784.7981
278,2530.772381,4104.48854,0.034482759,146784.7981
279,2530.772381,4104.48854,0.034482759,146784.7981
280,3020.599293,4076.116499,0.041156841,146784.7981
281,4326.804393,4000.457724,0.058954394,146784.7981
282,7265.765868,3830.225481,0.098998888,146784.7981
283,15347.90992,3362.086811,0.209121246,146784.7981
284,31022.37112,2454.181512,0.42269188,146784.7981
285,42125.11447,1811.081925,0.573971079,146784.7981
286,49309.24252,1394.958663,0.67185762,146784.7981
287,57228.11093,936.2773397,0.779755284,146784.7981
288,63922.41207,548.5261182,0.870967742,146784.7981
289,65759.26299,442.130966,0.895995551,146784.7981
290,67596.11391,335.7358137,0.921023359,146784.7981
291,65473.53063,458.681323,0.892102336,146784.7981
292,64248.96335,529.6114245,0.87541713,146784.7981
293,63269.30952,586.3555057,0.862068966,146784.7981
294,62534.56915,628.9135666,0.852057842,146784.7981
295,60656.89932,737.6730555,0.82647386,146784.7981
296,55350.4411,1045.036829,0.754171301,146784.7981
297,46207.0054,1574.648253,0.629588432,146784.7981
298,25715.9129,2761.545285,0.350389321,146784.7981
299,12653.8619,3518.133034,0.172413793,146784.7981
300,7755.59278,3801.85344,0.10567297,146784.7981
301,6775.938955,3858.597521,0.092324805,146784.7981
302,2530.772381,4104.48854,0.034482759,146784.7981
303,2530.772381,4104.48854,0.034482759,146784.7981
304,3020.599293,4076.116499,0.041156841,146784.7981
305,4326.804393,4000.457724,0.058954394,146784.7981
306,7265.765868,3830.225481,0.098998888,146784.7981
307,15347.90992,3362.086811,0.209121246,146784.7981
308,31022.37112,2454.181512,0.42269188,146784.7981
309,42125.11447,1811.081925,0.573971079,146784.7981
310,49309.24252,1394.958663,0.67185762,146784.7981
311,57228.11093,936.2773397,0.779755284,146784.7981
312,63922.41207,548.5261182,0.870967742,146784.7981
313,65759.26299,442.130966,0.895995551,146784.7981
314,67596.11391,335.7358137,0.921023359,146784.7981
315,65473.53063,458.681323,0.892102336,146784.7981
316,64248.96335,529.6114245,0.87541713,146784.7981
317,63269.30952,586.3555057,0.862068966,146784.7981
318,62534.56915,628.9135666,0.852057842,146784.7981
319,60656.89932,737.6730555,0.82647386,146784.7981
320,55350.4411,1045.036829,0.754171301,146784.7981
321,46207.0054,1574.648253,0.629588432,146784.7981
322,25715.9129,2761.545285,0.350389321,146784.7981
323,12653.8619,3518.133034,0.172413793,146784.7981
324,7755.59278,3801.85344,0.10567297,146784.7981
325,6775.938955,3858.597521,0.092324805,146784.7981
326,2530.772381,4104.48854,0.034482759,146784.7981
327,2530.772381,4104.48854,0.034482759,146784.7981
328,3020.599293,4076.116499,0.041156841,146784.7981
329,4326.804393,4000.457724,0.058954394,146784.7981
330,7265.765868,3830.225481,0.098998888,146784.7981
331,15347.90992,3362.086811,0.209121246,146784.7981
332,31022.37112,2454.181512,0.42269188,146784.7981
333,42125.11447,1811.081925,0.573971079,146784.7981
334,49309.24252,1394.958663,0.67185762,146784.7981
335,57228.11093,936.2773397,0.779755284,146784.7981
336,63922.41207,548.5261182,0.870967742,146784.7981
337,65759.26299,442.130966,0.895995551,146784.7981
338,67596.11391,335.7358137,0.921023359,146784.7981
339,65473.53063,458.681323,0.892102336,146784.7981
340,64248.96335,529.6114245,0.87541713,146784.7981
341,63269.30952,586.3555057,0.862068966,146784.7981
342,62534.56915,628.9135666,0.852057842,146784.7981
343,60656.89932,737.6730555,0.82647386,146784.7981
344,55350.4411,1045.036829,0.754171301,146784.7981
345,46207.0054,1574.648253,0.629588432,146784.7981
346,25715.9129,2761.545285,0.350389321,146784.7981
