hour,power,driving,fraction,E_cap
227,5234.268518,1455.275324,0.172413793,60717.51481
228,3208.10006,1572.636237,0.10567297,60717.51481
229,2802.866368,1596.10842,0.092324805,60717.51481
230,1046.853704,1697.821211,0.034482759,60717.51481
231,1046.853704,1697.821211,0.034482759,60717.51481
232,1249.47055,1686.08512,0.041156841,60717.51481
233,1789.782138,1654.788877,0.058954394,60717.51481
234,3005.483214,1584.372329,0.098998888,60717.51481
235,6348.66117,1390.726822,0.209121246,60717.51481
236,12832.40024,1015.171899,0.42269188,60717.51481
237,17425.04874,749.1538294,0.573971079,60717.51481
238,20396.76248,577.02449,0.67185762,60717.51481
239,23672.40149,387.2910137,0.779755284,60717.51481
240,26441.49839,226.8977656,0.870967742,60717.51481
241,27201.31156,182.8874231,0.895995551,60717.51481
242,27961.12473,138.8770807,0.921023359,60717.51481
243,27083.1184,189.7334764,0.892102336,60717.51481
244,26576.57628,219.0737047,0.87541713,60717.51481
245,26171.34259,242.5458873,0.862068966,60717.51481
246,25867.41732,260.1500243,0.852057842,60717.51481
247,25090.71941,305.1383744,0.82647386,60717.51481
248,22895.70358,432.2793637,0.754171301,60717.51481
249,19113.52246,651.3530684,0.629588432,60717.51481
250,10637.38441,1142.312889,0.350389321,60717.51481
251,5234.268518,1455.275324,0.172413793,60717.51481
252,3208.10006,1572.636237,0.10567297,60717.51481
253,2802.866368,1596.10842,0.092324805,60717.51481
254,1046.853704,1697.821211,0.034482759,60717.51481
255,1046.853704,1697.821211,0.034482759,60717.51481
256,1249.47055,1686.08512,0.041156841,60717.51481
257,1789.782138,1654.788877,0.058954394,60717.51481
258,3005.483214,1584.372329,0.098998888,60717.51481
259,6348.66117,1390.726822,0.209121246,60717.51481
260,12832.40024,1015.171899,0.42269188,60717.51481
261,17425.04874,749.1538294,0.573971079,60717.51481
262,20396.76248,577.02449,0.67185762,60717.51481
263,23672.40149,387.2910137,0.779755284,60717.51481
264,26441.49839,226.8977656,0.870967742,60717.51481
265,27201.31156,182.8874231,0.895995551,60717.51481
266,27961.12473,138.8770807,0.921023359,60717.51481
267,27083.1184,189.7334764,0.892102336,60717.51481
268,26576.57628,219.0737047,0.87541713,60717.51481
269,26171.34259,242.5458873,0.862068966,60717.51481
270,25867.41732,260.1500243,0.852057842,60717.51481
271,25090.71941,305.1383744,0.82647386,60717.51481
272,22895.70358,432.2793637,0.754171301,60717.51481
273,19113.52246,651.3530684,0.629588432,60717.51481
274,10637.38441,1142.312889,0.350389321,60717.51481
275,5234.268518,1455.275324,0.172413793,60717.51481
276,3208.10006,1572.636237,0.10567297,60717.51481
277,2802.866368,1596.10842,0.092324805,60717.51481
278,1046.853704,1697.821211,0.034482759,60717.51481
279,1046.853704,1697.821211,0.034482759,60717.51481
280,1249.47055,1686.08512,0.041156841,60717.51481
281,1789.782138,1654.788877,0.058954394,60717.51481
282,3005.483214,1584.372329,0.098998888,60717.51481
283,6348.66117,1390.726822,0.209121246,60717.51481
284,12832.40024,1015.171899,0.42269188,60717.51481
285,17425.04874,749.1538294,0.573971079,60717.51481
286,20396.76248,577.02449,0.67185762,60717.51481
287,23672.40149,387.2910137,0.779755284,60717.51481
288,26441.49839,226.8977656,0.870967742,60717.51481
289,27201.31156,182.8874231,0.895995551,60717.51481
290,27961.12473,138.8770807,0.921023359,60717.51481
291,27083.1184,189.7334764,0.892102336,60717.51481
292,26576.57628,219.0737047,0.87541713,60717.51481
293,26171.34259,242.5458873,0.862068966,60717.51481
294,25867.41732,260.1500243,0.852057842,60717.51481
295,25090.71941,305.1383744,0.82647386,60717.51481
296,22895.70358,432.2793637,0.754171301,60717.51481
297,19113.52246,651.3530684,0.629588432,60717.51481
298,10637.38441,1142.312889,0.350389321,60717.51481
299,5234.268518,1455.275324,0.172413793,60717.51481
300,3208.10006,1572.636237,0.10567297,60717.51481
301,2802.866368,1596.10842,0.092324805,60717.51481
302,1046.853704,1697.821211,0.034482759,60717.51481
303,1046.853704,1697.821211,0.034482759,60717.51481
304,1249.47055,1686.08512,0.041156841,60717.51481
305,1789.782138,1654.788877,0.058954394,60717.51481
306,3005.483214,1584.372329,0.098998888,60717.51481
307,6348.66117,1390.726822,0.209121246,60717.51481
308,12832.40024,1015.171899,0.42269188,60717.51481
309,17425.04874,749.1538294,0.573971079,60717.51481
310,20396.76248,577.02449,0.67185762,60717.51481
311,23672.40149,387.2910137,0.779755284,60717.51481
312,26441.49839,226.8977656,0.870967742,60717.51481
313,27201.31156,182.8874231,0.895995551,60717.51481
314,27961.12473,138.8770807,0.921023359,60717.51481
315,27083.1184,189.7334764,0.892102336,60717.51481
316,26576.57628,219.0737047,0.87541713,60717.51481
317,26171.34259,242.5458873,0.862068966,60717.51481
318,25867.41732,260.1500243,0.852057842,60717.51481
319,25090.71941,305.1383744,0.82647386,60717.51481
320,22895.70358,432.2793637,0.754171301,60717.51481
321,19113.52246,651.3530684,0.629588432,60717.51481
322,10637.38441,1142.312889,0.350389321,60717.51481
323,5234.268518,1455.275324,0.172413793,60717.51481
324,3208.10006,1572.636237,0.10567297,60717.51481
325,2802.866368,1596.10842,0.092324805,60717.51481
326,1046.853704,1697.821211,0.034482759,60717.51481
327,1046.853704,1697.821211,0.034482759,60717.51481
328,1249.47055,1686.08512,0.041156841,60717.51481
329,1789.782138,1654.788877,0.058954394,60717.51481
330,3005.483214,1584.372329,0.098998888,60717.51481
331,6348.66117,1390.726822,0.209121246,60717.51481
332,12832.40024,1015.171899,0.42269188,60717.51481
333,17425.04874,749.1538294,0.573971079,60717.51481
334,20396.76248,577.02449,0.67185762,60717.51481
335,23672.40149,387.2910137,0.779755284,60717.51481
336,26441.49839,226.8977656,0.870967742,60717.51481
337,27201.31156,182.8874231,0.895995551,60717.51481
338,27961.12473,138.8770807,0.921023359,60717.51481
339,27083.1184,189.7334764,0.892102336,60717.51481
