,Unnamed: 11
5642,0.246650004
5643,0.285450004
5644,0.317590001
5645,0.350060001
5646,0.32043
5647,0.326520002
5648,0.311870003
5649,0.237960002
5650,0.192830002
5651,0.123260002
5652,0.096010002
5653,0.07253
5654,0.04614
5655,0.02782
5656,0.01302
5657,0.01761
5658,0.02782
5659,0.02323
5660,0.0461
5661,0.068800001
5662,0.088150001
5663,0.144210002
5664,0.18867
5665,0.162960003
5666,0.156870002
5667,0.164730002
5668,0.208090003
5669,0.181950003
5670,0.189990003
5671,0.151180002
5672,0.145100002
5673,0.169290003
5674,0.145100002
5675,0.09821
5676,0.111270002
5677,0.071610001
5678,0.0461
5679,0.024260001
5680,0.03589
5681,0.05421
5682,0.06972
5683,0.099780001
5684,0.10739
5685,0.151430002
5686,0.165800002
5687,0.153130001
5688,0.162060002
5689,0.167500002
5690,0.193680002
5691,0.182830002
5692,0.198050001
5693,0.171870001
5694,0.164690001
5695,0.115890001
5696,0.090390001
5697,0.08231
5698,0.04788
5699,0.03308
5700,0.02956
5701,0.08042
5702,0.04329
5703,0.02042
5704,0.043080001
5705,0.055070001
5706,0.079680001
5707,0.101450001
5708,0.114110001
5709,0.12243
5710,0.146660002
5711,0.155580001
5712,0.172590003
5713,0.175360002
5714,0.237080001
5715,0.276249999
5716,0.239730001
5717,0.178880002
5718,0.131150001
5719,0.084270001
5720,0.082280002
5721,0.05421
5722,0.03134
5723,0.028280001
5724,0.02113
5725,0.01654
5726,0.04005
5727,0.19306
5728,0.091339999
5729,0.00562
5730,0.01583
5731,0.118540003
5732,0.189559999
5733,0.18913
5734,0.086650001
5735,0.08298
5736,0.04788
5737,0.03874
5738,0.047170001
5739,0.049980001
5740,0.080750001
5741,0.071150001
5742,0.071150001
5743,0.065490001
5744,0.068300001
5745,0.063750001
5746,0.070080001
5747,0.07819
5748,0.082070001
5749,0.071610001
5750,0.10589
5751,0.02042
5752,0.031090001
5753,0.0074
5754,0.0074
5755,0.0074
5756,0.02497
5757,0.02675
5758,0.056810001
5759,0.071360002
5760,0.073350001
5761,0.071570001
5762,0.106000001
5763,0.124360001
5764,0.144210002
5765,0.157720001
5766,0.154880002
5767,0.176680002
5768,0.127850002
5769,0.121510001
5770,0.06723
5771,0.051510001
5772,0.02323
5773,0.02042
5774,0.01761
5775,0.076539999
5776,0.11895
5777,0.01302
5778,0.02394
5779,0.038490001
5780,0.065950001
5781,0.089680002
5782,0.072280001
5783,0.05247
5784,0.03696
5785,0.04151
5786,0.070080001
5787,0.092490002
5788,0.099070001
5789,0.13139
5790,0.072280001
5791,0.067730001
5792,0.06577
5793,0.02782
5794,0.01583
5795,0.00281
5796,0.0
5797,0.01302
5798,0.01124
5799,0.00843
5800,0.00281
5801,0.00562
5802,0.00843
5803,0.02675
5804,0.062930002
5805,0.173249999
5806,0.177989999
5807,0.184790002
5808,0.10344
5809,0.15157
5810,0.069830001
5811,0.04788
5812,0.02323
5813,0.01761
5814,0.01654
5815,0.02216
5816,0.035680001
5817,0.065950001
5818,0.04048
5819,0.05247
5820,0.03874
5821,0.062930002
5822,0.07146
5823,0.128609999
5824,0.01124
5825,0.08993
5826,0.04745
5827,0.01761
5828,0.01864
5829,0.107620003
5830,0.01302
5831,0.054699999
5832,0.01373
5833,0.025470001
5834,0.087359999
5835,0.120819999
5836,0.09568
5837,0.120320003
5838,0.085620001
5839,0.05702
5840,0.052220001
5841,0.03799
5842,0.06442
5843,0.07971
5844,0.112120002
5845,0.071570001
5846,0.070680001
5847,0.12524
5848,0.040840001
5849,0.04155
5850,0.036250001
5851,0.028850001
5852,0.103289999
5853,0.0795
5854,0.079470002
5855,0.04258
5856,0.075980001
5857,0.149459999
5858,0.148419999
5859,0.11179
5860,0.094330001
5861,0.070820001
5862,0.067980002
5863,0.02853
5864,0.035680001
5865,0.0222
5866,0.01864
5867,0.00281
5868,0.02604
5869,0.01864
5870,0.071849999
5871,0.02042
5872,0.0
5873,0.0
5874,0.0074
5875,0.01302
5876,0.05751
5877,0.045430001
5878,0.06268
5879,0.070080001
5880,0.06335
5881,0.056810001
5882,0.055030001
5883,0.061360001
5884,0.05987
5885,0.05809
5886,0.084270001
5887,0.106040001
5888,0.08555
5889,0.06264
5890,0.04436
5891,0.02604
5892,0.09227
5893,0.01864
5894,0.01654
5895,0.03027
5896,0.022660001
5897,0.0074
5898,0.01021
5899,0.030060001
5900,0.02042
5901,0.02394
5902,0.02497
5903,0.03415
5904,0.04119
5905,0.04119
5906,0.052930001
5907,0.061860001
5908,0.044
5909,0.070790002
5910,0.074880002
5911,0.095580002
5912,0.107570002
5913,0.087330002
5914,0.122830002
5915,0.108460002
5916,0.121760002
5917,0.090390001
5918,0.109990003
5919,0.07843
5920,0.075590001
5921,0.075590001
5922,0.080180001
5923,0.11044
5924,0.14032
5925,0.184109999
5926,0.195879999
5927,0.181259999
5928,0.22004
5929,0.20851
5930,0.189270001
5931,0.237339999
5932,0.249580001
5933,0.262699999
5934,0.26875
5935,0.28153
5936,0.297919999
5937,0.317159999
5938,0.291410001
5939,0.279640001
5940,0.212430003
5941,0.287720002
5942,0.225580001
5943,0.222369999
5944,0.20313
5945,0.18503
5946,0.20687
5947,0.244109999
5948,0.2873
5949,0.317969999
5950,0.33583
5951,0.352600002
5952,0.34042
5953,0.348729999
5954,0.385859998
5955,0.368709998
5956,0.385869998
5957,0.425379999
5958,0.377639998
5959,0.433599998
5960,0.41899
5961,0.383979999
5962,0.368719998
5963,0.397639997
5964,0.370599997
5965,0.323029996
5966,0.266549999
5967,0.259359998
5968,0.236739999
5969,0.222149998
5970,0.220129998
5971,0.291569999
5972,0.308719999
5973,0.261629999
5974,0.286979999
5975,0.272779999
5976,0.291579999
5977,0.364
5978,0.32775
5979,0.312819998
5980,0.337009999
5981,0.354159999
5982,0.333459999
5983,0.304499999
5984,0.306999999
5985,0.264320001
5986,0.28796
5987,0.242550002
5988,0.225070003
5989,0.168220003
5990,0.10739
5991,0.088860001
5992,0.085120001
5993,0.04895
5994,0.08231
5995,0.081250001
5996,0.0928
5997,0.1273
5998,0.12378
5999,0.144200001
6000,0.170380001
6001,0.156870002
6002,0.199160002
6003,0.261580002
6004,0.239950001
6005,0.22383
6006,0.21665
6007,0.194530002
6008,0.168180002
6009,0.157260003
6010,0.145520002
6011,0.111980002
6012,0.089320001
6013,0.08124
6014,0.076660001
6015,0.064920001
6016,0.17816
6017,0.14226
6018,0.08124
6019,0.074200001
6020,0.06296
6021,0.06221
6022,0.104300001
6023,0.14338
6024,0.114110001
6025,0.100600002
6026,0.09014
6027,0.105400001
6028,0.105400001
6029,0.07641
6030,0.066310001
6031,0.061970001
6032,0.052790001
6033,0.03977
6034,0.03415
6035,0.0222
6036,0.01761
6037,0.01021
6038,0.00843
6039,0.048130001
6040,0.01124
6041,0.06669
6042,0.053540001
6043,0.11176
6044,0.065490001
6045,0.08555
6046,0.111730001
6047,0.196730005
6048,0.131370002
6049,0.158610001
6050,0.165550003
6051,0.152030002
6052,0.118670002
6053,0.138760001
6054,0.139620002
6055,0.140510002
6056,0.12617
6057,0.102590001
6058,0.06727
6059,0.06268
6060,0.06727
6061,0.191750003
6062,0.045430001
6063,0.050020001
6064,0.047210001
6065,0.057420001
6066,0.09014
6067,0.088150001
6068,0.102590001
6069,0.114330002
6070,0.135710003
6071,0.167330003
6072,0.211540003
6073,0.247070001
6074,0.235360001
6075,0.197170003
6076,0.201760003
6077,0.161210002
6078,0.125250001
6079,0.136170001
6080,0.10522
6081,0.091460002
6082,0.09323
6083,0.090600001
6084,0.132900003
6085,0.187130002
6086,0.291559999
6087,0.226220001
6088,0.316169998
6089,0.449149998
6090,0.358740003
6091,0.250899999
6092,0.28395
6093,0.31698
6094,0.166220002
6095,0.19542
6096,0.138120002
6097,0.157540001
6098,0.142070001
6099,0.167080003
6100,0.225480001
6101,0.215060003
6102,0.186280002
6103,0.194479999
6104,0.369339998
6105,0.421609999
6106,0.197189999
6107,0.290739998
6108,0.220989999
6109,0.298949998
6110,0.26653
6111,0.18414
6112,0.113050002
6113,0.092770002
6114,0.07712
6115,0.040840001
6116,0.038490001
6117,0.05702
6118,0.09344
6119,0.085120001
6120,0.094020002
6121,0.104760002
6122,0.133340003
6123,0.074480001
6124,0.076440001
6125,0.08195
6126,0.09451
6127,0.129359999
6128,0.161779999
6129,0.096860001
6130,0.119729999
6131,0.172070001
6132,0.165340001
6133,0.163860004
6134,0.167120001
6135,0.105069999
6136,0.05421
6137,0.062710001
6138,0.055530001
6139,0.073100002
6140,0.14698
6141,0.22922
6142,0.24557
6143,0.266030002
6144,0.257950001
6145,0.19481
6146,0.246280001
6147,0.219860002
6148,0.193720002
6149,0.187390003
6150,0.193720002
6151,0.181950003
6152,0.154030003
6153,0.136170001
6154,0.116320001
6155,0.088400001
6156,0.097330001
6157,0.08096
6158,0.05631
6159,0.02323
6160,0.01654
6161,0.0074
6162,0.01021
6163,0.01021
6164,0.02675
6165,0.03059
6166,0.04329
6167,0.117830003
6168,0.067020001
6169,0.03874
6170,0.0296
6171,0.02323
6172,0.038030001
6173,0.03237
6174,0.02675
6175,0.02323
6176,0.03134
6177,0.04681
6178,0.069260001
6179,0.092770002
6180,0.081030001
6181,0.13274
6182,0.14928
6183,0.201879999
6184,0.189219999
6185,0.190080001
6186,0.186350001
6187,0.195490001
6188,0.19833
6189,0.209860002
6190,0.197480001
6191,0.212670002
6192,0.229670002
6193,0.247130001
6194,0.349569999
6195,0.345560001
6196,0.38369
6197,0.33512
6198,0.317630002
6199,0.32869
6200,0.296179999
6201,0.251660001
6202,0.240810001
6203,0.20851
6204,0.25738
6205,0.266030002
6206,0.207020003
6207,0.205020002
6208,0.21515
6209,0.240719999
6210,0.22508
6211,0.146440001
6212,0.133990001
6213,0.123960001
6214,0.18133
6215,0.156870002
6216,0.275379999
6217,0.223590002
6218,0.28536
6219,0.264140002
6220,0.316650002
6221,0.205490002
6222,0.224200003
6223,0.204600002
6224,0.188240002
6225,0.187390003
6226,0.192830002
6227,0.133570001
6228,0.145100002
6229,0.120910001
6230,0.131580001
6231,0.127240001
6232,0.138770002
6233,0.129840001
6234,0.126350001
6235,0.09014
6236,0.123510002
6237,0.124360001
6238,0.132440002
6239,0.150540002
6240,0.210930002
6241,0.26726
6242,0.244050004
6243,0.326520002
6244,0.264420001
6245,0.228790003
6246,0.228790003
6247,0.233620001
6248,0.189990003
6249,0.187390003
6250,0.135710003
6251,0.157470002
6252,0.097110001
6253,0.119520002
6254,0.05706
6255,0.07491
6256,0.060330001
6257,0.08042
6258,0.08042
6259,0.121509999
6260,0.183030004
6261,0.11952
6262,0.12399
6263,0.19854
6264,0.210320001
6265,0.22946
6266,0.249399999
6267,0.1994
6268,0.25289
6269,0.24023
6270,0.249160001
6271,0.198789999
6272,0.18414
6273,0.179270001
6274,0.16454
6275,0.154230002
6276,0.142490001
6277,0.142460002
6278,0.132680002
6279,0.116140002
6280,0.124570002
6281,0.153380002
6282,0.172160001
6283,0.19392
6284,0.188270001
6285,0.187350002
6286,0.215510001
6287,0.251779999
6288,0.241480002
6289,0.324229999
6290,0.358529998
6291,0.378619997
6292,0.366779998
6293,0.361339998
6294,0.344189999
6295,0.27359
6296,0.247170001
6297,0.180810003
6298,0.170140003
6299,0.126990001
6300,0.111730001
6301,0.112590002
6302,0.103660001
6303,0.116320001
6304,0.103660001
6305,0.116320001
6306,0.129840001
6307,0.109100001
6308,0.135280001
6309,0.120020001
6310,0.145950002
6311,0.149220002
6312,0.147480002
6313,0.183440003
6314,0.175190003
6315,0.148400001
6316,0.137450003
6317,0.128310003
6318,0.086010001
6319,0.04614
6320,0.03696
6321,0.02042
6322,0.00843
6323,0.01864
6324,0.02323
6325,0.037
6326,0.04895
6327,0.036250001
6328,0.046920001
6329,0.030060001
6330,0.02216
6331,0.038490001
6332,0.05556
6333,0.05837
6334,0.069610001
6335,0.076870001
6336,0.107780001
6337,0.09604
6338,0.09323
6339,0.075130001
6340,0.072320001
6341,0.04966
6342,0.035220001
6343,0.01583
6344,0.01302
6345,0.00843
6346,0.01021
6347,0.00843
6348,0.01761
6349,0.02501
6350,0.03134
6351,0.03134
6352,0.02956
6353,0.01935
6354,0.02323
6355,0.028850001
6356,0.042620001
6357,0.05247
6358,0.05528
6359,0.07253
6360,0.083560001
6361,0.083560001
6362,0.08907
6363,0.07182
6364,0.089930001
6365,0.068300001
6366,0.050020001
6367,0.052830001
6368,0.054570001
6369,0.04436
6370,0.041870001
6371,0.02782
6372,0.01583
6373,0.01124
6374,0.0
6375,0.0
6376,0.00562
6377,0.00562
6378,0.01302
6379,0.01583
6380,0.01583
6381,0.03874
6382,0.056810001
6383,0.072070001
6384,0.094980001
6385,0.110450001
6386,0.126100001
6387,0.146800001
6388,0.148550002
6389,0.184820001
6390,0.141360002
6391,0.121550001
6392,0.098000001
6393,0.05809
6394,0.028850001
6395,0.01864
6396,0.01124
6397,0.01021
6398,0.00281
6399,0.00562
6400,0.01021
6401,0.0074
6402,0.00281
6403,0.00843
6404,0.02956
6405,0.11213
6406,0.15127
6407,0.12723
6408,0.19585
6409,0.198300001
6410,0.24358
6411,0.225340003
6412,0.220710002
6413,0.208090003
6414,0.235120003
6415,0.211580004
6416,0.173020002
6417,0.148830001
6418,0.160600001
6419,0.155800001
6420,0.160360003
6421,0.109100001
6422,0.141569999
6423,0.078970001
6424,0.06268
6425,0.082280002
6426,0.089460001
6427,0.100380001
6428,0.096010002
6429,0.09604
6430,0.108000002
6431,0.112590002
6432,0.123260002
6433,0.153130001
6434,0.132440002
6435,0.149680001
6436,0.174730003
6437,0.156620002
6438,0.149440003
6439,0.124110002
6440,0.082320002
6441,0.073350001
6442,0.05069
6443,0.04788
6444,0.035220001
6445,0.04155
6446,0.04788
6447,0.050480001
6448,0.03977
6449,0.051760001
6450,0.05809
6451,0.049980001
6452,0.06901
6453,0.08096
6454,0.068300001
6455,0.071150001
6456,0.082070001
6457,0.072890001
6458,0.083560001
6459,0.094480001
6460,0.08274
6461,0.07356
6462,0.059160001
6463,0.05631
6464,0.06161
6465,0.042620001
6466,0.02604
6467,0.00843
6468,0.0
6469,0.00281
6470,0.0
6471,0.0
6472,0.00281
6473,0.00843
6474,0.00843
6475,0.02501
6476,0.04436
6477,0.061400001
6478,0.079720001
6479,0.179290001
6480,0.210490004
6481,0.212860002
6482,0.160600001
6483,0.164700003
6484,0.144030002
6485,0.129840001
6486,0.10565
6487,0.088400001
6488,0.066560001
6489,0.063750001
6490,0.054320001
6491,0.057840001
6492,0.114820001
6493,0.198060001
6494,0.182760002
6495,0.23011
6496,0.25258
6497,0.269820005
6498,0.226430001
6499,0.262340002
6500,0.439970003
6501,0.327120003
6502,0.350619999
6503,0.312439999
6504,0.358839998
6505,0.360389999
6506,0.343860001
6507,0.370050001
6508,0.398399998
6509,0.427699997
6510,0.422929998
6511,0.410779999
6512,0.405779998
6513,0.434699997
6514,0.400980002
6515,0.38724
6516,0.457799999
6517,0.329360001
6518,0.345079999
6519,0.234460002
6520,0.262340002
6521,0.179340001
6522,0.372269998
6523,0.210690004
6524,0.201760003
6525,0.147480002
6526,0.176260003
6527,0.191730003
6528,0.21659
6529,0.203740001
6530,0.226190002
6531,0.28451
6532,0.240840001
6533,0.346550001
6534,0.442539999
6535,0.464229999
6536,0.513139997
6537,0.535579999
6538,0.669579996
6539,0.446669996
6540,0.433849996
6541,0.293649998
6542,0.205200002
6543,0.154450002
6544,0.10411
6545,0.100380001
6546,0.10589
6547,0.081460001
6548,0.0461
6549,0.060940001
6550,0.0609
6551,0.07534
6552,0.137020001
6553,0.140510002
6554,0.136170001
6555,0.1399
6556,0.166690002
6557,0.166690002
6558,0.155160001
6559,0.148830001
6560,0.145100002
6561,0.109990001
6562,0.077480001
6563,0.120910001
6564,0.081820001
6565,0.094480001
6566,0.089640002
6567,0.096010002
6568,0.1161
6569,0.108000002
6570,0.137880002
6571,0.168640001
6572,0.152280002
6573,0.207480001
6574,0.216410002
6575,0.220710002
6576,0.156620002
6577,0.159220003
6578,0.150290002
6579,0.173830001
6580,0.189090002
6581,0.132220002
6582,0.118670002
6583,0.137630003
6584,0.112370001
6585,0.082490001
6586,0.082280002
6587,0.07075
6588,0.06794
6589,0.06442
6590,0.06268
6591,0.05528
6592,0.02782
6593,0.02501
6594,0.02323
6595,0.01583
6596,0.02323
6597,0.02604
6598,0.035220001
6599,0.03063
6600,0.02782
6601,0.03063
6602,0.034470001
6603,0.036250001
6604,0.038030001
6605,0.02042
6606,0.02604
6607,0.0148
6608,0.0148
6609,0.00562
6610,0.00281
6611,0.0
6612,0.0
6613,0.0
6614,0.00562
6615,0.0
6616,0.0
6617,0.0
6618,0.0
6619,0.0
6620,0.0
6621,0.00281
6622,0.00843
6623,0.01864
6624,0.01405
6625,0.01967
6626,0.01124
6627,0.01124
6628,0.01124
6629,0.0
6630,0.0074
6631,0.0074
6632,0.0074
6633,0.01373
6634,0.01654
6635,0.01935
6636,0.03134
6637,0.044860001
6638,0.038490001
6639,0.043080001
6640,0.02675
6641,0.01935
6642,0.01935
6643,0.032870001
6644,0.038490001
6645,0.03415
6646,0.03241
6647,0.01583
6648,0.02323
6649,0.02323
6650,0.02145
6651,0.05026
6652,0.035680001
6653,0.05659
6654,0.07736
6655,0.07736
6656,0.06189
6657,0.04745
6658,0.070110001
6659,0.070110001
6660,0.092770002
6661,0.081030001
6662,0.04329
6663,0.08583
6664,0.072070001
6665,0.049410001
6666,0.042010001
6667,0.05097
6668,0.07736
6669,0.089280001
6670,0.10852
6671,0.13915
6672,0.15038
6673,0.16099
6674,0.20454
6675,0.202270003
6676,0.23987
6677,0.24445
6678,0.260780001
6679,0.301330002
6680,0.286070001
6681,0.268910001
6682,0.280069999
6683,0.226370001
6684,0.181050002
6685,0.158180002
6686,0.192800001
6687,0.143140002
6688,0.10696
6689,0.105400001
6690,0.090600001
6691,0.08409
6692,0.08864
6693,0.10063
6694,0.115890001
6695,0.088650002
6696,0.085160001
6697,0.107820001
6698,0.126570003
6699,0.141180001
6700,0.167110002
6701,0.145800001
6702,0.194580001
6703,0.14231
6704,0.156709999
6705,0.199279998
6706,0.1401
6707,0.096290001
6708,0.105250001
6709,0.125950001
6710,0.108060001
6711,0.172639999
6712,0.177229999
6713,0.153450002
6714,0.197289999
6715,0.19164
6716,0.217559998
6717,0.243129997
6718,0.289909998
6719,0.354579996
6720,0.346059997
6721,0.390959999
6722,0.370489997
6723,0.328939998
6724,0.398659997
6725,0.417359999
6726,0.366859998
6727,0.301679998
6728,0.24976
6729,0.190620003
6730,0.192370004
6731,0.152530003
6732,0.183410004
6733,0.166260003
6734,0.176070002
6735,0.212700001
6736,0.190620003
6737,0.194360003
6738,0.204420002
6739,0.258940001
6740,0.197240002
6741,0.229000001
6742,0.188480001
6743,0.126560001
6744,0.121330001
6745,0.286390004
6746,0.331140001
6747,0.401370002
6748,0.324900001
6749,0.34401
6750,0.243440002
6751,0.199810004
6752,0.190880004
6753,0.223350003
6754,0.232280004
6755,0.343339999
6756,0.373259999
6757,0.381189999
6758,0.435670002
6759,0.414230001
6760,0.429290003
6761,0.425569998
6762,0.35668
6763,0.393640009
6764,0.323989999
6765,0.243739997
6766,0.274079999
6767,0.286059998
6768,0.23334
6769,0.23078
6770,0.256349999
6771,0.253029998
6772,0.267309999
6773,0.351469998
6774,0.308929999
6775,0.400910001
6776,0.400529997
6777,0.436489998
6778,0.439319997
6779,0.432979997
6780,0.477879998
6781,0.503679995
6782,0.515449995
6783,0.513519996
6784,0.415829997
6785,0.368869998
6786,0.253639999
6787,0.24365
6788,0.277469999
6789,0.303439999
6790,0.292729999
6791,0.262430002
6792,0.31842
6793,0.268870001
6794,0.27704
6795,0.235970003
6796,0.176470003
6797,0.154030003
6798,0.1028
6799,0.08733
6800,0.07993
6801,0.0736
6802,0.06901
6803,0.088150001
6804,0.106930001
6805,0.118060001
6806,0.140510002
6807,0.127240001
6808,0.114580001
6809,0.123510002
6810,0.129840001
6811,0.136170001
6812,0.134180002
6813,0.133970003
6814,0.124790003
6815,0.104120001
6816,0.110240002
6817,0.110240002
6818,0.113050002
6819,0.1639
6820,0.18564
6821,0.165149999
6822,0.16142
6823,0.173160001
6824,0.185179999
6825,0.16249
6826,0.17686
6827,0.16946
6828,0.16313
6829,0.196460002
6830,0.17401
6831,0.159710001
6832,0.139370002
6833,0.116930002
6834,0.094480001
6835,0.092990001
6836,0.07922
6837,0.061970001
6838,0.065490001
6839,0.06727
6840,0.06727
6841,0.102590001
6842,0.108920001
6843,0.149440003
6844,0.147700003
6845,0.123510002
6846,0.097330001
6847,0.125250001
6848,0.141370003
6849,0.094480001
6850,0.080750001
6851,0.103410002
6852,0.102340001
6853,0.10344
6854,0.103410002
6855,0.102590001
6856,0.120660001
6857,0.109990001
6858,0.147700003
6859,0.145100002
6860,0.165800002
6861,0.210930002
6862,0.237720004
6863,0.285120001
6864,0.317590001
6865,0.410829996
6866,0.36116
6867,0.411159998
6868,0.424759997
6869,0.416539998
6870,0.490859996
6871,0.478169997
6872,0.410119998
6873,0.419049999
6874,0.406899996
6875,0.48213
6876,0.45605
6877,0.508549999
6878,0.486499999
6879,0.55064
6880,0.57982
6881,0.631310004
6882,0.683190002
6883,0.678350006
6884,0.752320004
6885,0.733880001
6886,0.827450001
6887,0.815809998
6888,0.773159999
6889,0.849439996
6890,0.823879993
6891,0.840559998
6892,0.795559999
6893,0.800740004
6894,0.860669994
6895,0.877280012
6896,0.853540003
6897,0.889660004
6898,0.888249999
6899,0.873850006
6900,0.851720008
6901,0.771070009
6902,0.731789997
6903,0.658539993
6904,0.550749995
6905,0.407609998
6906,0.346550001
6907,0.31698
6908,0.287249999
6909,0.325099999
6910,0.319049998
6911,0.28239
6912,0.300949998
6913,0.22757
6914,0.216410002
6915,0.197170003
6916,0.169530001
6917,0.178420001
6918,0.142210001
6919,0.112340002
6920,0.07182
6921,0.0588
6922,0.04333
6923,0.02782
6924,0.01864
6925,0.02145
6926,0.02778
6927,0.064210001
6928,0.068800001
6929,0.0662
6930,0.09188
6931,0.131580001
6932,0.142500001
6933,0.193720002
6934,0.276560004
6935,0.302940002
6936,0.36116
6937,0.385079998
6938,0.379359999
6939,0.425199996
6940,0.521459997
6941,0.488359995
6942,0.489319995
6943,0.560639995
6944,0.604559997
6945,0.623930004
6946,0.610079999
6947,0.648649998
6948,0.6596
6949,0.623010008
6950,0.619270003
6951,0.554209997
6952,0.542580001
6953,0.507189997
6954,0.564449999
6955,0.617450005
6956,0.700220005
6957,0.837070009
6958,0.919189996
6959,0.948729998
6960,0.956999999
6961,0.956999999
6962,0.952959996
6963,0.88616001
6964,0.909700012
6965,0.876740015
6966,0.840890008
6967,0.825620008
6968,0.753919995
6969,0.689079994
6970,0.577169994
6971,0.552639994
6972,0.528399994
6973,0.495979993
6974,0.513749995
6975,0.441969997
6976,0.370429999
6977,0.270470002
6978,0.248920003
6979,0.23295
6980,0.254779999
6981,0.277469999
6982,0.287679997
6983,0.264049998
6984,0.260319999
6985,0.236739999
6986,0.21576
6987,0.171240002
6988,0.112370001
6989,0.093200001
6990,0.068550002
6991,0.058340001
6992,0.217930003
6993,0.317519999
6994,0.392699997
6995,0.492269996
6996,0.507249998
6997,0.509549996
6998,0.539619997
6999,0.451749998
7000,0.393259998
7001,0.370699997
7002,0.371409998
7003,0.324339998
7004,0.329779998
7005,0.320579998
7006,0.324949998
7007,0.300519998
7008,0.342209998
7009,0.294189999
7010,0.287859999
7011,0.252509999
7012,0.225389999
7013,0.182610001
7014,0.147260002
7015,0.131790002
7016,0.0795
7017,0.076660001
7018,0.093200001
7019,0.091670001
7020,0.116070001
7021,0.134180002
7022,0.158610001
7023,0.187390003
7024,0.223350003
7025,0.214420003
7026,0.190880004
7027,0.229440005
7028,0.252980004
7029,0.276520003
7030,0.291170003
7031,0.335410002
7032,0.435079996
7033,0.528219995
7034,0.626119992
7035,0.607089993
7036,0.685979995
7037,0.689079994
7038,0.656659994
7039,0.608969992
7040,0.593699992
7041,0.530099994
7042,0.466879995
7043,0.449349996
7044,0.358950001
7045,0.326520002
7046,0.341170001
7047,0.346510001
7048,0.285450004
7049,0.338290001
7050,0.314750002
7051,0.302940002
7052,0.275850002
7053,0.364660001
7054,0.382149999
7055,0.469999997
7056,0.445459998
7057,0.518329994
7058,0.547249994
7059,0.513949995
7060,0.524949998
7061,0.486470001
7062,0.452410004
7063,0.439749995
7064,0.300100003
7065,0.302330001
7066,0.200690003
7067,0.231910001
7068,0.186930004
7069,0.159530001
7070,0.269209998
7071,0.476559997
7072,0.684729999
7073,0.873280001
7074,0.930579999
7075,0.991790003
7076,0.997979999
7077,1.0
7078,1.0
7079,1.0
7080,1.0
7081,0.997979999
7082,0.997979999
7083,1.0
7084,0.997979999
7085,0.997979999
7086,0.991790003
7087,1.0
7088,1.0
7089,1.0
7090,1.0
7091,0.997979999
7092,1.0
7093,1.0
7094,1.0
7095,0.995959997
7096,0.983709997
7097,0.989899993
7098,0.981689996
7099,0.967290002
7100,0.94052
7101,0.934399992
7102,0.936479998
7103,0.921209997
7104,0.884080005
7105,0.846410003
7106,0.733569998
7107,0.617949998
7108,0.556279999
7109,0.472499998
7110,0.35828
7111,0.334740001
7112,0.320470001
7113,0.352229999
7114,0.37297
7115,0.425809997
7116,0.449349996
7117,0.512949994
7118,0.575289994
7119,0.543489996
7120,0.466499996
7121,0.434699997
7122,0.495799994
7123,0.593699992
7124,0.69251
7125,0.831140003
7126,0.874329999
7127,0.91791001
7128,0.924040002
7129,0.917040002
7130,0.938439995
7131,0.959020001
7132,0.916979998
7133,0.924040002
7134,0.8711
7135,0.809680006
7136,0.776050007
7137,0.698109999
7138,0.641149999
7139,0.604439998
7140,0.604439998
7141,0.62938
7142,0.619089997
7143,0.594939995
7144,0.484649996
7145,0.477410001
7146,0.419190003
7147,0.4089
7148,0.397130001
7149,0.343670002
7150,0.293710004
7151,0.287620002
7152,0.261910005
7153,0.193720002
7154,0.173020002
7155,0.133570001
7156,0.09821
7157,0.050020001
7158,0.039810001
7159,0.00843
7160,0.00843
7161,0.0
7162,0.0
7163,0.0
7164,0.0
7165,0.00281
7166,0.01124
7167,0.01405
7168,0.01124
7169,0.00562
7170,0.00562
7171,0.01124
7172,0.01124
7173,0.02323
7174,0.02323
7175,0.039810001
7176,0.039810001
7177,0.05809
7178,0.07993
7179,0.135710003
7180,0.144030002
7181,0.155770002
7182,0.164090002
7183,0.155160001
7184,0.187390003
7185,0.220510004
7186,0.282240002
7187,0.291170003
7188,0.3529
7189,0.437579997
7190,0.463999996
7191,0.476149994
7192,0.530099994
7193,0.528219995
7194,0.487149997
7195,0.48567
7196,0.451799998
7197,0.518090001
7198,0.539129999
7199,0.605229998
7200,0.650419998
7201,0.783450001
7202,0.83935
7203,0.853809997
7204,0.844660005
7205,0.864770001
7206,0.847620001
7207,0.901499999
7208,0.824280006
7209,0.869749999
7210,0.847620001
7211,0.889120007
7212,0.907620007
7213,0.897330004
7214,0.878830004
7215,0.807459998
7216,0.800060004
7217,0.726809999
7218,0.690909994
7219,0.559159999
7220,0.577119994
7221,0.570929998
7222,0.602729997
7223,0.649799997
7224,0.769059992
7225,0.8037
7226,0.865919995
7227,0.881189996
7228,0.865919995
7229,0.883209997
7230,0.85293999
7231,0.833700001
7232,0.826160005
7233,0.755470002
7234,0.755470002
7235,0.704969996
7236,0.687199995
7237,0.684099996
7238,0.673809993
7239,0.641389993
7240,0.562519994
7241,0.498299995
7242,0.443579999
7243,0.381810001
7244,0.326470003
7245,0.326470003
7246,0.322970001
7247,0.343670002
7248,0.37898
7249,0.434699997
7250,0.437199998
7251,0.451849997
7252,0.449349996
7253,0.358320001
7254,0.340459999
7255,0.28796
7256,0.257439999
