hour,power,driving,fraction,E_cap
162,16411.21402,8651.345399,0.098998888,331543.4024
163,34666.38467,7593.958739,0.209121246,331543.4024
164,70070.352,5543.26946,0.42269188,331543.4024
165,95148.16219,4090.697886,0.573971079,331543.4024
166,111374.9805,3150.798633,0.67185762,331543.4024
167,129261.3599,2114.77332,0.779755284,331543.4024
168,144381.8043,1238.958107,0.870967742,331543.4024
169,148530.7067,998.6429566,0.895995551,331543.4024
170,152679.6091,758.3278066,0.921023359,331543.4024
171,147885.3219,1036.025313,0.892102336,331543.4024
172,145119.3869,1196.235413,0.87541713,331543.4024
173,142906.6389,1324.403493,0.862068966,331543.4024
174,141247.078,1420.529553,0.852057842,331543.4024
175,137005.9777,1666.18504,0.82647386,331543.4024
176,125020.2596,2360.428806,0.754171301,331543.4024
177,104367.9453,3556.66422,0.629588432,331543.4024
178,58084.6339,6237.513226,0.350389321,331543.4024
179,28581.32779,7946.420959,0.172413793,331543.4024
180,17517.588,8587.261359,0.10567297,331543.4024
181,15304.84004,8715.429439,0.092324805,331543.4024
182,5716.265558,9270.824453,0.034482759,331543.4024
183,5716.265558,9270.824453,0.034482759,331543.4024
184,6822.639537,9206.740413,0.041156841,331543.4024
185,9772.970147,9035.849639,0.058954394,331543.4024
186,16411.21402,8651.345399,0.098998888,331543.4024
187,34666.38467,7593.958739,0.209121246,331543.4024
188,70070.352,5543.26946,0.42269188,331543.4024
189,95148.16219,4090.697886,0.573971079,331543.4024
190,111374.9805,3150.798633,0.67185762,331543.4024
191,129261.3599,2114.77332,0.779755284,331543.4024
192,144381.8043,1238.958107,0.870967742,331543.4024
193,148530.7067,998.6429566,0.895995551,331543.4024
194,152679.6091,758.3278066,0.921023359,331543.4024
195,147885.3219,1036.025313,0.892102336,331543.4024
196,145119.3869,1196.235413,0.87541713,331543.4024
197,142906.6389,1324.403493,0.862068966,331543.4024
198,141247.078,1420.529553,0.852057842,331543.4024
199,137005.9777,1666.18504,0.82647386,331543.4024
200,125020.2596,2360.428806,0.754171301,331543.4024
201,104367.9453,3556.66422,0.629588432,331543.4024
202,58084.6339,6237.513226,0.350389321,331543.4024
203,28581.32779,7946.420959,0.172413793,331543.4024
204,17517.588,8587.261359,0.10567297,331543.4024
205,15304.84004,8715.429439,0.092324805,331543.4024
206,5716.265558,9270.824453,0.034482759,331543.4024
207,5716.265558,9270.824453,0.034482759,331543.4024
208,6822.639537,9206.740413,0.041156841,331543.4024
209,9772.970147,9035.849639,0.058954394,331543.4024
210,16411.21402,8651.345399,0.098998888,331543.4024
211,34666.38467,7593.958739,0.209121246,331543.4024
212,70070.352,5543.26946,0.42269188,331543.4024
213,95148.16219,4090.697886,0.573971079,331543.4024
214,111374.9805,3150.798633,0.67185762,331543.4024
215,129261.3599,2114.77332,0.779755284,331543.4024
216,144381.8043,1238.958107,0.870967742,331543.4024
217,148530.7067,998.6429566,0.895995551,331543.4024
218,152679.6091,758.3278066,0.921023359,331543.4024
219,147885.3219,1036.025313,0.892102336,331543.4024
220,145119.3869,1196.235413,0.87541713,331543.4024
221,142906.6389,1324.403493,0.862068966,331543.4024
222,141247.078,1420.529553,0.852057842,331543.4024
223,137005.9777,1666.18504,0.82647386,331543.4024
224,125020.2596,2360.428806,0.754171301,331543.4024
225,104367.9453,3556.66422,0.629588432,331543.4024
226,58084.6339,6237.513226,0.350389321,331543.4024
227,28581.32779,7946.420959,0.172413793,331543.4024
228,17517.588,8587.261359,0.10567297,331543.4024
229,15304.84004,8715.429439,0.092324805,331543.4024
230,5716.265558,9270.824453,0.034482759,331543.4024
231,5716.265558,9270.824453,0.034482759,331543.4024
232,6822.639537,9206.740413,0.041156841,331543.4024
233,9772.970147,9035.849639,0.058954394,331543.4024
234,16411.21402,8651.345399,0.098998888,331543.4024
235,34666.38467,7593.958739,0.209121246,331543.4024
236,70070.352,5543.26946,0.42269188,331543.4024
237,95148.16219,4090.697886,0.573971079,331543.4024
238,111374.9805,3150.798633,0.67185762,331543.4024
239,129261.3599,2114.77332,0.779755284,331543.4024
240,144381.8043,1238.958107,0.870967742,331543.4024
241,148530.7067,998.6429566,0.895995551,331543.4024
242,152679.6091,758.3278066,0.921023359,331543.4024
243,147885.3219,1036.025313,0.892102336,331543.4024
244,145119.3869,1196.235413,0.87541713,331543.4024
245,142906.6389,1324.403493,0.862068966,331543.4024
246,141247.078,1420.529553,0.852057842,331543.4024
247,137005.9777,1666.18504,0.82647386,331543.4024
248,125020.2596,2360.428806,0.754171301,331543.4024
249,104367.9453,3556.66422,0.629588432,331543.4024
250,58084.6339,6237.513226,0.350389321,331543.4024
251,28581.32779,7946.420959,0.172413793,331543.4024
252,17517.588,8587.261359,0.10567297,331543.4024
253,15304.84004,8715.429439,0.092324805,331543.4024
254,5716.265558,9270.824453,0.034482759,331543.4024
255,5716.265558,9270.824453,0.034482759,331543.4024
256,6822.639537,9206.740413,0.041156841,331543.4024
257,9772.970147,9035.849639,0.058954394,331543.4024
258,16411.21402,8651.345399,0.098998888,331543.4024
259,34666.38467,7593.958739,0.209121246,331543.4024
260,70070.352,5543.26946,0.42269188,331543.4024
