hour,power,driving,fraction,E_cap
317,86226.37275,799.1126942,0.862068966,200045.1848
318,85225.03422,857.1128091,0.852057842,200045.1848
319,82666.058,1005.335325,0.82647386,200045.1848
320,75434.16867,1424.225044,0.754171301,200045.1848
321,62973.06706,2146.004251,0.629588432,200045.1848
322,35046.84828,3763.563012,0.350389321,200045.1848
323,17245.27455,4794.676165,0.172413793,200045.1848
324,10569.6844,5181.343598,0.10567297,200045.1848
325,9234.566372,5258.677085,0.092324805,200045.1848
326,3449.05491,5593.78886,0.034482759,200045.1848
327,3449.05491,5593.78886,0.034482759,200045.1848
328,4116.613925,5555.122116,0.041156841,200045.1848
329,5896.771297,5452.010801,0.058954394,200045.1848
330,9902.125386,5220.010341,0.098998888,200045.1848
331,20916.84913,4582.009077,0.209121246,200045.1848
332,42278.7376,3344.673293,0.42269188,200045.1848
333,57410.07527,2468.227112,0.573971079,200045.1848
334,67200.94082,1901.114877,0.67185762,200045.1848
335,77993.1449,1276.002528,0.779755284,200045.1848
336,87116.45143,747.5570365,0.870967742,200045.1848
337,89619.79774,602.5567493,0.895995551,200045.1848
338,92123.14404,457.556462,0.921023359,200045.1848
339,89230.38831,625.1123495,0.892102336,200045.1848
340,87561.49078,721.7792077,0.87541713,200045.1848
341,86226.37275,799.1126942,0.862068966,200045.1848
342,85225.03422,857.1128091,0.852057842,200045.1848
343,82666.058,1005.335325,0.82647386,200045.1848
344,75434.16867,1424.225044,0.754171301,200045.1848
345,62973.06706,2146.004251,0.629588432,200045.1848
346,35046.84828,3763.563012,0.350389321,200045.1848
347,17245.27455,4794.676165,0.172413793,200045.1848
348,10569.6844,5181.343598,0.10567297,200045.1848
349,9234.566372,5258.677085,0.092324805,200045.1848
350,3449.05491,5593.78886,0.034482759,200045.1848
351,3449.05491,5593.78886,0.034482759,200045.1848
352,4116.613925,5555.122116,0.041156841,200045.1848
353,5896.771297,5452.010801,0.058954394,200045.1848
354,9902.125386,5220.010341,0.098998888,200045.1848
355,20916.84913,4582.009077,0.209121246,200045.1848
356,42278.7376,3344.673293,0.42269188,200045.1848
357,57410.07527,2468.227112,0.573971079,200045.1848
358,67200.94082,1901.114877,0.67185762,200045.1848
359,77993.1449,1276.002528,0.779755284,200045.1848
360,87116.45143,747.5570365,0.870967742,200045.1848
361,89619.79774,602.5567493,0.895995551,200045.1848
362,92123.14404,457.556462,0.921023359,200045.1848
363,89230.38831,625.1123495,0.892102336,200045.1848
364,87561.49078,721.7792077,0.87541713,200045.1848
365,86226.37275,799.1126942,0.862068966,200045.1848
366,85225.03422,857.1128091,0.852057842,200045.1848
367,82666.058,1005.335325,0.82647386,200045.1848
368,75434.16867,1424.225044,0.754171301,200045.1848
369,62973.06706,2146.004251,0.629588432,200045.1848
370,35046.84828,3763.563012,0.350389321,200045.1848
371,17245.27455,4794.676165,0.172413793,200045.1848
372,10569.6844,5181.343598,0.10567297,200045.1848
373,9234.566372,5258.677085,0.092324805,200045.1848
374,3449.05491,5593.78886,0.034482759,200045.1848
375,3449.05491,5593.78886,0.034482759,200045.1848
376,4116.613925,5555.122116,0.041156841,200045.1848
377,5896.771297,5452.010801,0.058954394,200045.1848
378,9902.125386,5220.010341,0.098998888,200045.1848
379,20916.84913,4582.009077,0.209121246,200045.1848
380,42278.7376,3344.673293,0.42269188,200045.1848
381,57410.07527,2468.227112,0.573971079,200045.1848
382,67200.94082,1901.114877,0.67185762,200045.1848
383,77993.1449,1276.002528,0.779755284,200045.1848
384,87116.45143,747.5570365,0.870967742,200045.1848
385,89619.79774,602.5567493,0.895995551,200045.1848
386,92123.14404,457.556462,0.921023359,200045.1848
387,89230.38831,625.1123495,0.892102336,200045.1848
388,87561.49078,721.7792077,0.87541713,200045.1848
389,86226.37275,799.1126942,0.862068966,200045.1848
390,85225.03422,857.1128091,0.852057842,200045.1848
391,82666.058,1005.335325,0.82647386,200045.1848
392,75434.16867,1424.225044,0.754171301,200045.1848
393,62973.06706,2146.004251,0.629588432,200045.1848
394,35046.84828,3763.563012,0.350389321,200045.1848
395,17245.27455,4794.676165,0.172413793,200045.1848
396,10569.6844,5181.343598,0.10567297,200045.1848
397,9234.566372,5258.677085,0.092324805,200045.1848
398,3449.05491,5593.78886,0.034482759,200045.1848
399,3449.05491,5593.78886,0.034482759,200045.1848
400,4116.613925,5555.122116,0.041156841,200045.1848
401,5896.771297,5452.010801,0.058954394,200045.1848
402,9902.125386,5220.010341,0.098998888,200045.1848
403,20916.84913,4582.009077,0.209121246,200045.1848
404,42278.7376,3344.673293,0.42269188,200045.1848
405,57410.07527,2468.227112,0.573971079,200045.1848
406,67200.94082,1901.114877,0.67185762,200045.1848
407,77993.1449,1276.002528,0.779755284,200045.1848
408,87116.45143,747.5570365,0.870967742,200045.1848
409,89619.79774,602.5567493,0.895995551,200045.1848
410,92123.14404,457.556462,0.921023359,200045.1848
411,89230.38831,625.1123495,0.892102336,200045.1848
412,87561.49078,721.7792077,0.87541713,200045.1848
413,86226.37275,799.1126942,0.862068966,200045.1848
414,85225.03422,857.1128091,0.852057842,200045.1848
415,82666.058,1005.335325,0.82647386,200045.1848
416,75434.16867,1424.225044,0.754171301,200045.1848
417,62973.06706,2146.004251,0.629588432,200045.1848
418,35046.84828,3763.563012,0.350389321,200045.1848
419,17245.27455,4794.676165,0.172413793,200045.1848
420,10569.6844,5181.343598,0.10567297,200045.1848
421,9234.566372,5258.677085,0.092324805,200045.1848
422,3449.05491,5593.78886,0.034482759,200045.1848
423,3449.05491,5593.78886,0.034482759,200045.1848
424,4116.613925,5555.122116,0.041156841,200045.1848
425,5896.771297,5452.010801,0.058954394,200045.1848
426,9902.125386,5220.010341,0.098998888,200045.1848
427,20916.84913,4582.009077,0.209121246,200045.1848
428,42278.7376,3344.673293,0.42269188,200045.1848
429,57410.07527,2468.227112,0.573971079,200045.1848
430,67200.94082,1901.114877,0.67185762,200045.1848
431,77993.1449,1276.002528,0.779755284,200045.1848
432,87116.45143,747.5570365,0.870967742,200045.1848
433,89619.79774,602.5567493,0.895995551,200045.1848
434,92123.14404,457.556462,0.921023359,200045.1848
435,89230.38831,625.1123495,0.892102336,200045.1848
436,87561.49078,721.7792077,0.87541713,200045.1848
437,86226.37275,799.1126942,0.862068966,200045.1848
438,85225.03422,857.1128091,0.852057842,200045.1848
439,82666.058,1005.335325,0.82647386,200045.1848
440,75434.16867,1424.225044,0.754171301,200045.1848
441,62973.06706,2146.004251,0.629588432,200045.1848
442,35046.84828,3763.563012,0.350389321,200045.1848
443,17245.27455,4794.676165,0.172413793,200045.1848
444,10569.6844,5181.343598,0.10567297,200045.1848
445,9234.566372,5258.677085,0.092324805,200045.1848
446,3449.05491,5593.78886,0.034482759,200045.1848
447,3449.05491,5593.78886,0.034482759,200045.1848
448,4116.613925,5555.122116,0.041156841,200045.1848
449,5896.771297,5452.010801,0.058954394,200045.1848
450,9902.125386,5220.010341,0.098998888,200045.1848
451,20916.84913,4582.009077,0.209121246,200045.1848
452,42278.7376,3344.673293,0.42269188,200045.1848
453,57410.07527,2468.227112,0.573971079,200045.1848
454,67200.94082,1901.114877,0.67185762,200045.1848
455,77993.1449,1276.002528,0.779755284,200045.1848
456,87116.45143,747.5570365,0.870967742,200045.1848
457,89619.79774,602.5567493,0.895995551,200045.1848
458,92123.14404,457.556462,0.921023359,200045.1848
459,89230.38831,625.1123495,0.892102336,200045.1848
460,87561.49078,721.7792077,0.87541713,200045.1848
461,86226.37275,799.1126942,0.862068966,200045.1848
462,85225.03422,857.1128091,0.852057842,200045.1848
463,82666.058,1005.335325,0.82647386,200045.1848
464,75434.16867,1424.225044,0.754171301,200045.1848
465,62973.06706,2146.004251,0.629588432,200045.1848
466,35046.84828,3763.563012,0.350389321,200045.1848
467,17245.27455,4794.676165,0.172413793,200045.1848
468,10569.6844,5181.343598,0.10567297,200045.1848
469,9234.566372,5258.677085,0.092324805,200045.1848
470,3449.05491,5593.78886,0.034482759,200045.1848
471,3449.05491,5593.78886,0.034482759,200045.1848
472,4116.613925,5555.122116,0.041156841,200045.1848
473,5896.771297,5452.010801,0.058954394,200045.1848
474,9902.125386,5220.010341,0.098998888,200045.1848
475,20916.84913,4582.009077,0.209121246,200045.1848
476,42278.7376,3344.673293,0.42269188,200045.1848
477,57410.07527,2468.227112,0.573971079,200045.1848
478,67200.94082,1901.114877,0.67185762,200045.1848
479,77993.1449,1276.002528,0.779755284,200045.1848
480,87116.45143,747.5570365,0.870967742,200045.1848
481,89619.79774,602.5567493,0.895995551,200045.1848
482,92123.14404,457.556462,0.921023359,200045.1848
483,89230.38831,625.1123495,0.892102336,200045.1848
484,87561.49078,721.7792077,0.87541713,200045.1848
485,86226.37275,799.1126942,0.862068966,200045.1848
486,85225.03422,857.1128091,0.852057842,200045.1848
487,82666.058,1005.335325,0.82647386,200045.1848
488,75434.16867,1424.225044,0.754171301,200045.1848
489,62973.06706,2146.004251,0.629588432,200045.1848
490,35046.84828,3763.563012,0.350389321,200045.1848
491,17245.27455,4794.676165,0.172413793,200045.1848
492,10569.6844,5181.343598,0.10567297,200045.1848
493,9234.566372,5258.677085,0.092324805,200045.1848
494,3449.05491,5593.78886,0.034482759,200045.1848
495,3449.05491,5593.78886,0.034482759,200045.1848
496,4116.613925,5555.122116,0.041156841,200045.1848
497,5896.771297,5452.010801,0.058954394,200045.1848
498,9902.125386,5220.010341,0.098998888,200045.1848
499,20916.84913,4582.009077,0.209121246,200045.1848
500,42278.7376,3344.673293,0.42269188,200045.1848
501,57410.07527,2468.227112,0.573971079,200045.1848
502,67200.94082,1901.114877,0.67185762,200045.1848
503,77993.1449,1276.002528,0.779755284,200045.1848
504,87116.45143,747.5570365,0.870967742,200045.1848
505,89619.79774,602.5567493,0.895995551,200045.1848
506,92123.14404,457.556462,0.921023359,200045.1848
507,89230.38831,625.1123495,0.892102336,200045.1848
508,87561.49078,721.7792077,0.87541713,200045.1848
509,86226.37275,799.1126942,0.862068966,200045.1848
510,85225.03422,857.1128091,0.852057842,200045.1848
511,82666.058,1005.335325,0.82647386,200045.1848
512,75434.16867,1424.225044,0.754171301,200045.1848
513,62973.06706,2146.004251,0.629588432,200045.1848
514,35046.84828,3763.563012,0.350389321,200045.1848
515,17245.27455,4794.676165,0.172413793,200045.1848
516,10569.6844,5181.343598,0.10567297,200045.1848
517,9234.566372,5258.677085,0.092324805,200045.1848
518,3449.05491,5593.78886,0.034482759,200045.1848
519,3449.05491,5593.78886,0.034482759,200045.1848
520,4116.613925,5555.122116,0.041156841,200045.1848
521,5896.771297,5452.010801,0.058954394,200045.1848
522,9902.125386,5220.010341,0.098998888,200045.1848
523,20916.84913,4582.009077,0.209121246,200045.1848
524,42278.7376,3344.673293,0.42269188,200045.1848
525,57410.07527,2468.227112,0.573971079,200045.1848
526,67200.94082,1901.114877,0.67185762,200045.1848
527,77993.1449,1276.002528,0.779755284,200045.1848
528,87116.45143,747.5570365,0.870967742,200045.1848
529,89619.79774,602.5567493,0.895995551,200045.1848
530,92123.14404,457.556462,0.921023359,200045.1848
531,89230.38831,625.1123495,0.892102336,200045.1848
532,87561.49078,721.7792077,0.87541713,200045.1848
533,86226.37275,799.1126942,0.862068966,200045.1848
534,85225.03422,857.1128091,0.852057842,200045.1848
535,82666.058,1005.335325,0.82647386,200045.1848
536,75434.16867,1424.225044,0.754171301,200045.1848
537,62973.06706,2146.004251,0.629588432,200045.1848
